,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,mention_count,mentioning_count
757893380,elianayjohnson,"Johnson, Eliana",Politico,National Political Reporter,F,27170,1468,14040,Tue Aug 14 21:08:52 +0000 2012,True,False,96.0,75.0,37.0,365.0,573.0,21,15
217083195,dliebelson,"Liebelson, Dana",Huffington Post,Reporter,F,15731,999,13401,Thu Nov 18 14:54:42 +0000 2010,True,False,154.0,35.0,31.0,185.0,405.0,21,12
105925025,siobhanehughes,"Hughes, Siobhan",Wall Street Journal / Dow Jones,Capitol Hill Reporter,F,3615,1511,1605,Sun Jan 17 23:33:12 +0000 2010,True,False,74.0,1.0,3.0,122.0,200.0,21,12
18983793,ShannonBream,"Bream, Shannon",Fox News,Correspondent,F,217167,1308,24925,Wed Jan 14 17:21:51 +0000 2009,True,False,146.0,118.0,4.0,59.0,327.0,21,9
17517737,klunney,"Lunney, Kellie",E&E News,Reporter,F,620,363,1008,Thu Nov 20 18:25:41 +0000 2008,False,False,5.0,2.0,3.0,12.0,22.0,21,7
30927826,LFFriedman,"Friedman, Lisa F.",E&E News,"Editor, Climatewire",F,15577,1329,19177,Mon Apr 13 18:48:58 +0000 2009,False,False,135.0,35.0,267.0,119.0,556.0,20,14
705706292,rebeccaballhaus,"Ballhaus, Rebecca",Wall Street Journal / Dow Jones,"Reporter, White House & Money in Politics",F,24638,1758,12004,Thu Jul 19 20:12:07 +0000 2012,True,False,397.0,77.0,6.0,218.0,698.0,20,11
16910688,apeterka,"Peterka, Amanda E.",E&E News,Legal Reporter,F,2242,606,6389,Wed Oct 22 18:56:20 +0000 2008,False,False,174.0,33.0,7.0,73.0,287.0,20,8
4607,nancyscola,"Scola, Nancy",Politico,Tech & Politics Reporter,F,10069,1572,16387,Tue Aug 22 21:19:43 +0000 2006,True,False,133.0,68.0,47.0,178.0,426.0,20,7
370489880,JoanneKenen,"Kenen, Joanne L.",Politico,"Executive Editor, Health",F,14762,1545,14992,Fri Sep 09 03:27:12 +0000 2011,True,False,204.0,148.0,129.0,360.0,841.0,19,14
63188873,PamelaBrownCNN,"Brown, Pamela",CNN,Justice & Supreme Court Correspondent,F,26961,1281,1999,Wed Aug 05 17:03:38 +0000 2009,True,False,1.0,4.0,0.0,8.0,13.0,19,10
22772264,carolelee,"Lee, Carol",Wall Street Journal / Dow Jones,White House Correspondent,F,31840,1376,2641,Wed Mar 04 13:49:56 +0000 2009,True,False,8.0,6.0,0.0,17.0,31.0,18,12
55394190,ASimendinger,"Simendinger, Alexis",RealClearPolitics,White House Correspondent,F,10072,1005,13370,Thu Jul 09 23:07:26 +0000 2009,False,False,510.0,16.0,51.0,310.0,887.0,18,12
15483390,tamarakeithNPR,"Keith, Tamara",National Public Radio,White House Correspondent,F,85683,1569,17433,Fri Jul 18 17:08:25 +0000 2008,True,False,148.0,149.0,315.0,531.0,1143.0,18,11
37721714,bykowicz,"Bykowicz, Julie",Associated Press,White House Reporter,F,12326,1006,14004,Mon May 04 18:33:35 +0000 2009,True,False,83.0,165.0,55.0,362.0,665.0,18,11
264025526,elizacollins1,"Collins, Eliza S.",USA Today,Congressional Reporter,F,6695,3241,7772,Fri Mar 11 05:35:11 +0000 2011,True,False,381.0,199.0,58.0,361.0,999.0,18,11
52282776,leonardkl,"Leonard, Kimberly L.",U.S. News & World Report,Senior Healthcare Writer,F,7901,5443,19222,Tue Jun 30 03:03:08 +0000 2009,True,False,473.0,66.0,227.0,398.0,1164.0,18,7
18577789,DebraAlfarone,"Alfarone, Debra",WUSA–TV,Anchor,F,9039,5270,23985,Sat Jan 03 11:22:20 +0000 2009,True,False,321.0,48.0,44.0,91.0,504.0,18,6
173925279,susanferrechio,"Ferrechio, Susan",Washington Examiner,Chief Congressional Correspondent,F,6467,1683,5893,Mon Aug 02 18:07:14 +0000 2010,True,False,124.0,121.0,39.0,133.0,417.0,18,6
114887629,LisaMascaro,"Mascaro, Lisa",Los Angeles Times,"Congress Reporter, LA Times & Chicago Tribune",F,5321,1554,13285,Tue Feb 16 23:02:43 +0000 2010,True,False,404.0,86.0,7.0,288.0,785.0,18,6
769641584,GloriaBorger,"Borger, Gloria",CNN,Chief Political Analyst,F,44817,1279,1145,Mon Aug 20 14:42:22 +0000 2012,True,False,20.0,22.0,0.0,306.0,348.0,17,16
48075643,CoralMDavenport,"Davenport, Coral",New York Times,Energy & Environment Policy Reporter,F,36155,2785,4929,Wed Jun 17 19:10:40 +0000 2009,True,False,10.0,0.0,1.0,101.0,112.0,17,11
122735017,dsupervilleap,"Superville, Darlene",Associated Press,White House Reporter,F,7636,1088,12854,Sat Mar 13 18:24:21 +0000 2010,True,False,353.0,25.0,6.0,193.0,577.0,17,11
43996908,KattyKayBBC,"Kay, Katty",BBC,Anchor,F,94929,623,15975,Mon Jun 01 23:01:34 +0000 2009,True,False,158.0,189.0,3.0,801.0,1151.0,17,8
46309291,AlliemalCNN,"Malloy, Allison",CNN,White House Producer,F,3671,744,3798,Thu Jun 11 04:00:00 +0000 2009,True,False,59.0,16.0,9.0,43.0,127.0,16,10
114050808,LisaDNews,"Estes, Diane",PBS NewsHour,Producer,F,28838,843,18502,Sat Feb 13 23:28:22 +0000 2010,True,False,177.0,61.0,63.0,24.0,325.0,16,7
243470492,AndreaMcCarren,"McCarren, Andrea",WUSA–TV,Multimedia Journalist / Reporter,F,11420,3720,20714,Thu Jan 27 03:27:17 +0000 2011,True,False,148.0,7.0,158.0,462.0,775.0,16,7
357162119,AlexGangitano,"Gangitano, Alexandra",CQ Roll Call,"Reporter, Heard on the Hill",F,2415,616,4755,Wed Aug 17 23:14:26 +0000 2011,True,False,209.0,57.0,19.0,296.0,581.0,16,7
49620730,AliABCNews,"Rogin, Ali",ABC News,Digital Reporter,F,21140,5071,12830,Mon Jun 22 13:01:32 +0000 2009,True,False,259.0,85.0,70.0,131.0,545.0,16,6
77032777,apalmerdc,"Palmer, Anna A.",Politico,Senior Washington Correspondent,F,30523,1702,5388,Thu Sep 24 20:18:35 +0000 2009,True,False,24.0,28.0,3.0,66.0,121.0,15,11
118245138,woodruffbets,"Woodruff, Betsy",Daily Beast,Politics Reporter,F,55976,4655,23685,Sun Feb 28 02:02:40 +0000 2010,True,False,338.0,19.0,162.0,257.0,776.0,15,8
185680080,MaggieSeverns,"Severns, Maggie",Politico,Reporter,F,5676,1800,7350,Wed Sep 01 15:38:49 +0000 2010,True,False,39.0,15.0,4.0,83.0,141.0,15,7
38855868,brennawilliams,"Williams, Brenna",CNN,Video Producer,F,7299,1212,23346,Sat May 09 13:53:36 +0000 2009,True,False,235.0,53.0,225.0,96.0,609.0,15,6
258157507,jeannasmialek,"Smialek, Jeanna",Bloomberg News,Economy Reporter,F,4430,1077,4307,Sun Feb 27 02:50:02 +0000 2011,True,False,43.0,1.0,4.0,15.0,63.0,15,5
1152617791,MeghannReports,"Myers, Meghann",Sightline Media Group,Staff Writer,F,1256,189,5037,Wed Feb 06 01:59:39 +0000 2013,True,False,34.0,11.0,2.0,12.0,59.0,15,5
25011411,linda_feldmann,"Feldmann, Linda",Christian Science Monitor,Washington Bureau Chief & White House Correspondent,F,1845,775,3688,Wed Mar 18 02:33:12 +0000 2009,True,False,15.0,0.0,4.0,36.0,55.0,15,4
48459553,KatiePavlich,"Pavlich, Catherine",Townhall,Editor,F,408290,1515,42252,Thu Jun 18 19:29:32 +0000 2009,True,False,243.0,184.0,7.0,142.0,576.0,15,3
299877078,johnson_carrie,"Johnson, Carrie",National Public Radio,Correspondent,F,19721,1724,16162,Mon May 16 20:38:23 +0000 2011,True,False,133.0,170.0,45.0,282.0,630.0,14,11
154909422,eliseviebeck,"Viebeck, Elise J.",Washington Post,National Reporter,F,11453,2821,4769,Sat Jun 12 15:13:24 +0000 2010,True,False,138.0,32.0,7.0,104.0,281.0,14,10
191469176,sarahnferris,"Ferris, Sarah N.",Politico,Budget & Appropriations Reporter,F,4784,1315,7293,Thu Sep 16 14:48:08 +0000 2010,True,False,163.0,63.0,113.0,67.0,406.0,14,8
17601988,helenecooper,"Cooper, Helene",New York Times,Pentagon Correspondent,F,8775,323,562,Mon Nov 24 21:38:36 +0000 2008,True,False,7.0,0.0,2.0,0.0,9.0,14,7
376234071,louiseradnofsky,"Radnofsky, Louise",Wall Street Journal / Dow Jones,White House & Health Policy Reporter,F,10529,2484,3666,Mon Sep 19 14:54:36 +0000 2011,True,False,119.0,0.0,1.0,209.0,329.0,14,6
24167813,janjeffcoat,"Jeffcoat, Jan",WUSA–TV,News Anchor,F,7849,2904,11387,Fri Mar 13 13:12:50 +0000 2009,True,False,156.0,285.0,2.0,24.0,467.0,14,3
6904552,juliemason,"Mason, Julie",Sirius XM Satellite Radio,Radio Host of Press Poll,F,31276,1715,29214,Tue Jun 19 01:25:55 +0000 2007,True,False,43.0,107.0,852.0,211.0,1213.0,13,11
76611108,nahaltoosi,"Toosi, Nahal",Politico,Foreign Affairs Correspondent,F,9603,1128,10221,Wed Sep 23 10:32:14 +0000 2009,True,False,161.0,157.0,84.0,254.0,656.0,13,10
240879503,BBCRajiniV,"Vaidyanathan, Rajini",BBC,Anchor & Correspondent,F,14146,3961,13197,Thu Jan 20 23:32:42 +0000 2011,True,False,388.0,149.0,92.0,174.0,803.0,13,9
16061946,kelmej,"Mejdrich, Kellie",CQ Roll Call,Appropriations & Budget Reporter,F,4146,4539,18794,Sun Aug 31 03:20:17 +0000 2008,True,False,641.0,280.0,594.0,613.0,2128.0,13,9
151444950,DaviSusan,"Davis, Susan",National Public Radio,Congressional Reporter,F,27297,3344,7325,Thu Jun 03 12:33:41 +0000 2010,True,False,90.0,104.0,165.0,179.0,538.0,13,6
437838346,VeraMBergen,"Bergengruen, Vera",McClatchy Newspapers,National Correspondent,F,5345,2250,12108,Thu Dec 15 22:06:36 +0000 2011,True,False,325.0,138.0,51.0,213.0,727.0,13,6
36776808,fschouten,"Schouten, Fredreka",USA Today,Reporter,F,3416,1420,4160,Thu Apr 30 21:23:11 +0000 2009,True,False,56.0,3.0,2.0,17.0,78.0,13,6
203226736,SharylAttkisson,"Attkisson, Sharyl",Sinclair Broadcast Group,Investigative Journalist,F,132973,4483,24539,Fri Oct 15 20:25:13 +0000 2010,True,False,260.0,216.0,1458.0,220.0,2154.0,13,5
1132012321,DaniellaMicaela,"Diaz, Daniella",CNN,"Reporter, CNN Politics",F,14612,999,14114,Tue Jan 29 20:05:07 +0000 2013,True,False,694.0,257.0,557.0,569.0,2077.0,12,10
2342371519,TaraCopp,"Copp, Tara",Washington Examiner,Pentagon Correspondent,F,4220,1118,4535,Thu Feb 13 18:01:19 +0000 2014,True,False,235.0,31.0,57.0,89.0,412.0,12,8
240737573,amenasaiyid,"Saiyid, Amena H.",Bloomberg BNA,Water Reporter,F,1426,1190,9896,Thu Jan 20 16:38:31 +0000 2011,True,False,59.0,43.0,37.0,253.0,392.0,12,8
45399148,jeneps,"Epstein, Jennifer",Bloomberg News,Political Reporter,F,61242,1519,40082,Sun Jun 07 19:02:54 +0000 2009,True,False,385.0,111.0,241.0,68.0,805.0,12,7
112597035,felschwartz,"Schwartz, Felicia",Wall Street Journal / Dow Jones,Foreign Affairs Reporter,F,4818,3256,4908,Tue Feb 09 02:22:03 +0000 2010,True,False,124.0,22.0,27.0,155.0,328.0,12,7
14081659,jacqklimas,"Klimas, Jacqueline",Washington Examiner,Defense Reporter,F,4462,959,13769,Wed Mar 05 04:19:36 +0000 2008,True,False,209.0,33.0,30.0,136.0,408.0,12,7
18947832,AnnieYuFox5,"Yu, Annie",WTTG–Fox Television,Anchor,F,14869,3063,39722,Tue Jan 13 18:46:43 +0000 2009,True,False,545.0,790.0,303.0,112.0,1750.0,12,6
183351903,maryagnescarey,"Carey, Mary Agnes",Kaiser Health News,Partnerships Editor & Senior Correspondent,F,9046,643,9818,Thu Aug 26 20:01:59 +0000 2010,False,False,171.0,32.0,9.0,364.0,576.0,12,6
25026217,SarahBreit,"Breitenbach, Sarah",Stateline.org,Reporrter,F,674,510,1134,Wed Mar 18 04:14:03 +0000 2009,False,False,25.0,2.0,0.0,3.0,30.0,12,4
2999641283,alexis_s_kramer,"Kramer, Alexis S.",Bloomberg BNA,"Legal Editor, Electronic Commerce & Law Report",F,276,498,276,Mon Jan 26 13:40:34 +0000 2015,True,False,19.0,0.0,0.0,8.0,27.0,12,2
263473924,ElizLanders,"Landers, Elizabeth",CNN,White House Producer,F,16020,1266,18108,Thu Mar 10 03:15:18 +0000 2011,True,False,355.0,96.0,56.0,89.0,596.0,11,9
370491805,sarahcwestwood,"Westwood, Sarah",Washington Examiner,White House Correspondent,F,13727,522,8607,Fri Sep 09 03:32:34 +0000 2011,True,False,230.0,22.0,21.0,131.0,404.0,11,9
19195094,RebeccaShabad,"Shabad, Rebecca Danielle",CBS News,Politics Reporter,F,8149,2273,76634,Mon Jan 19 18:38:52 +0000 2009,True,False,416.0,432.0,161.0,1520.0,2529.0,11,9
78397856,JordynPhelps,"Phelps, Jordyn",ABC News,White House Reporter,F,3738,1105,2202,Tue Sep 29 19:45:47 +0000 2009,True,False,22.0,3.0,0.0,16.0,41.0,11,9
83636590,rbravender,"Bravender, Robin L.",E&E News,Envrionemental Politics Reporter,F,2059,770,643,Mon Oct 19 16:36:14 +0000 2009,False,False,18.0,1.0,1.0,36.0,56.0,11,7
56552341,LACaldwellDC,"Caldwell, Leigh Ann",NBC News,Politics Reporter,F,8464,999,5615,Tue Jul 14 00:46:14 +0000 2009,True,False,199.0,83.0,17.0,61.0,360.0,11,6
462169232,ec_schneider,"Schneider, Elena C.",Politico,Campaign Reporter,F,4784,1161,13108,Thu Jan 12 17:03:02 +0000 2012,True,False,217.0,97.0,12.0,229.0,555.0,11,6
234186830,HeidiPrzybyla,"Przybyla, Heidi",USA Today,Sr Politics Reporter,F,21792,1064,9101,Wed Jan 05 01:32:51 +0000 2011,True,False,215.0,139.0,24.0,408.0,786.0,11,4
2321099287,ShoChandra,"Chandra, Shobhana",Bloomberg News,Reporter,F,577,217,549,Fri Jan 31 17:03:54 +0000 2014,False,False,5.0,0.0,0.0,0.0,5.0,11,4
26061966,phuffdaddy,"Huff, Priscilla",Feature Story News,Producer & Correspondent,F,1111,1719,15814,Mon Mar 23 18:46:28 +0000 2009,True,False,393.0,309.0,96.0,229.0,1027.0,11,2
