,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,mention_count,mentioning_count
190405082,TonyPughDC,"Pugh, Anthony",McClatchy Newspapers,Health Care Reporter,M,3667,3542,2661,Mon Sep 13 21:39:47 +0000 2010,True,False,52.0,2.0,0.0,109.0,163.0,11,3
52612881,David_Culver,"Culver, David",WRC–TV / NBC–4,Reporter / Anchor,M,4875,518,5338,Wed Jul 01 03:00:30 +0000 2009,True,False,93.0,26.0,36.0,43.0,198.0,11,2
116341480,RosieGray,"Gray, Rosie",The Atlantic,Staff Writer,F,96935,2044,62369,Mon Feb 22 03:27:53 +0000 2010,True,False,231.0,161.0,172.0,419.0,983.0,10,6
63149389,hbwx,"Bernstein, Howard",WUSA–TV,Meteorologist,M,8337,758,48025,Wed Aug 05 14:38:33 +0000 2009,True,False,822.0,67.0,185.0,530.0,1604.0,10,6
30970039,DevlinBarrett,"Barrett, Devlin",Wall Street Journal / Dow Jones,National Security Reporter,M,16763,1089,7040,Mon Apr 13 21:51:57 +0000 2009,True,False,82.0,75.0,48.0,133.0,338.0,10,5
16187637,ChadPergram,"Pergram, Chad",Fox News,congressional reporter for fox news,M,59305,15686,61461,Mon Sep 08 17:25:20 +0000 2008,True,False,2693.0,0.0,0.0,0.0,2693.0,10,4
325001316,KenDilanianNBC,"Dilanian, Ken",Associated Press,Intelligence & National Security Reporter,M,41311,1732,13039,Mon Jun 27 15:38:01 +0000 2011,True,False,293.0,119.0,35.0,375.0,822.0,10,4
705706292,rebeccaballhaus,"Ballhaus, Rebecca",Wall Street Journal / Dow Jones,"Reporter, White House & Money in Politics",F,24638,1758,12004,Thu Jul 19 20:12:07 +0000 2012,True,False,397.0,77.0,6.0,218.0,698.0,10,4
14552725,shearm,"Shear, Michael",New York Times,White House Correspondent,M,43333,1155,3599,Sat Apr 26 23:01:43 +0000 2008,True,False,61.0,12.0,6.0,9.0,88.0,10,3
120233868,MarkLandler,"Landler, Mark",New York Times,White House Correspondent,M,21006,585,1974,Fri Mar 05 21:47:32 +0000 2010,True,False,39.0,1.0,0.0,1.0,41.0,10,3
52573702,awzurcher,"Zurcher, Anthony",BBC,Senior North America Reporter,M,14049,1582,13866,Wed Jul 01 00:26:01 +0000 2009,True,False,230.0,566.0,287.0,150.0,1233.0,10,3
24692390,pamelalauren,"King, Pamela",E&E News,"Reporter, Energywire",F,1104,579,2832,Mon Mar 16 13:45:48 +0000 2009,False,False,58.0,2.0,0.0,34.0,94.0,10,2
2250948913,RobTricchinelli,"Tricchinelli, Robert",Bloomberg BNA,Financial Regulation Reporter,M,1075,1037,5461,Tue Dec 17 20:36:58 +0000 2013,True,False,116.0,47.0,39.0,97.0,299.0,10,2
26061966,phuffdaddy,"Huff, Priscilla",Feature Story News,Producer & Correspondent,F,1111,1719,15814,Mon Mar 23 18:46:28 +0000 2009,True,False,393.0,309.0,96.0,229.0,1027.0,10,1
93502694,SusanJCornwell,"Cornwell, Susan",Thomson Reuters,Congressional Correspondent,F,225,475,105,Sun Nov 29 23:09:54 +0000 2009,False,False,7.0,0.0,0.0,0.0,7.0,10,1
91386979,PeterAlexander,"Alexander, Peter",NBC News,National Correspondent,M,192392,485,2814,Fri Nov 20 17:37:33 +0000 2009,True,False,121.0,27.0,0.0,7.0,155.0,9,7
757893380,elianayjohnson,"Johnson, Eliana",Politico,National Political Reporter,F,27170,1468,14040,Tue Aug 14 21:08:52 +0000 2012,True,False,96.0,75.0,37.0,365.0,573.0,9,7
17883494,benyc,"Siegel, Benjamin",ABC News,"Digital Reporter, White House & Capitol Hill",M,4231,2591,10288,Thu Dec 04 23:40:24 +0000 2008,True,False,363.0,67.0,50.0,340.0,820.0,9,7
242907470,gregpmiller,"Miller, Gregory",Washington Post,National Security Correspondent,M,47095,874,6367,Tue Jan 25 21:40:14 +0000 2011,True,False,45.0,37.0,1.0,311.0,394.0,9,6
14007532,frankthorp,"Thorp, Frank",NBC News,Producer / Off-air Reporter,M,39798,1539,23859,Tue Feb 26 15:31:46 +0000 2008,True,False,393.0,150.0,320.0,58.0,921.0,9,6
163589845,PoliticoKevin,"Robillard, Kevin P.",Politico,"Campaign Reporter, Senate & Governors",M,12161,1826,35213,Tue Jul 06 20:17:45 +0000 2010,True,False,287.0,151.0,171.0,513.0,1122.0,9,6
437625094,jessicaschulb,"Schulberg, Jessica",Huffington Post,Foreign Affairs Reporter,F,9220,2262,8904,Thu Dec 15 16:57:02 +0000 2011,True,False,48.0,39.0,58.0,310.0,455.0,9,6
122735017,dsupervilleap,"Superville, Darlene",Associated Press,White House Reporter,F,7636,1088,12854,Sat Mar 13 18:24:21 +0000 2010,True,False,353.0,25.0,6.0,193.0,577.0,9,6
264025526,elizacollins1,"Collins, Eliza S.",USA Today,Congressional Reporter,F,6695,3241,7772,Fri Mar 11 05:35:11 +0000 2011,True,False,381.0,199.0,58.0,361.0,999.0,9,6
15463486,KThomasDC,"Thomas, Ken",Associated Press,White House Reporter,M,21075,1997,26980,Thu Jul 17 03:16:45 +0000 2008,True,False,320.0,15.0,2.0,170.0,507.0,9,5
240737573,amenasaiyid,"Saiyid, Amena H.",Bloomberg BNA,Water Reporter,F,1426,1190,9896,Thu Jan 20 16:38:31 +0000 2011,True,False,59.0,43.0,37.0,253.0,392.0,9,5
217083195,dliebelson,"Liebelson, Dana",Huffington Post,Reporter,F,15731,999,13401,Thu Nov 18 14:54:42 +0000 2010,True,False,154.0,35.0,31.0,185.0,405.0,9,4
106135104,russellberman,"Berman, Russell",The Atlantic,Senior Assocate Editor,M,7477,1337,5518,Mon Jan 18 16:18:32 +0000 2010,True,False,107.0,6.0,3.0,47.0,163.0,9,4
72949789,benhulac,"Hulac, Benjamin",E&E News,"Business, Finance & Climate Change Reporter",M,1219,318,6371,Wed Sep 09 21:00:25 +0000 2009,False,False,112.0,23.0,50.0,61.0,246.0,9,4
25026217,SarahBreit,"Breitenbach, Sarah",Stateline.org,Reporrter,F,674,510,1134,Wed Mar 18 04:14:03 +0000 2009,False,False,25.0,2.0,0.0,3.0,30.0,9,3
21314067,DavidFerris,"Ferris, David",E&E News,Staff Writer,M,2631,1197,3353,Thu Feb 19 16:38:29 +0000 2009,False,False,48.0,27.0,2.0,9.0,86.0,9,2
25011411,linda_feldmann,"Feldmann, Linda",Christian Science Monitor,Washington Bureau Chief & White House Correspondent,F,1845,775,3688,Wed Mar 18 02:33:12 +0000 2009,True,False,15.0,0.0,4.0,36.0,55.0,9,2
36259543,AndreaArenas1,"Arenas, Andrea",Feature Story News,English & Spanish-Language Correspondent,F,465,1197,1248,Wed Apr 29 02:28:21 +0000 2009,False,False,10.0,9.0,1.0,49.0,69.0,9,1
119048111,barbarastarrcnn,"Starr, Barbara",CNN,Pentagon Correspondent,F,35410,947,9434,Tue Mar 02 14:22:12 +0000 2010,True,False,135.0,25.0,2.0,525.0,687.0,8,7
16125224,ByronTau,"Tau, Byron",Wall Street Journal / Dow Jones,Congress & Politics Reporter,M,39175,2605,57599,Thu Sep 04 04:34:23 +0000 2008,True,False,187.0,80.0,201.0,140.0,608.0,8,6
136550204,scottwongDC,"Wong, Scott B.",The Hill,Senior Staff Writer,M,19554,2769,22882,Sat Apr 24 07:31:45 +0000 2010,True,False,487.0,223.0,86.0,1422.0,2218.0,8,6
92544900,evanperez,"Perez, Evan",CNN,Justice Correspondent,M,18283,1970,21012,Wed Nov 25 15:26:44 +0000 2009,True,False,51.0,75.0,12.0,362.0,500.0,8,6
54322823,ericbradner,"Bradner, Eric",CNN,Political Reporter,M,16293,3430,12574,Mon Jul 06 20:30:23 +0000 2009,True,False,99.0,154.0,120.0,573.0,946.0,8,6
242418441,singernews,"Singer, Paul",USA Today,Politics Editor & Washington Correspondent,M,13799,1374,17580,Mon Jan 24 18:56:39 +0000 2011,True,False,210.0,159.0,82.0,116.0,567.0,8,6
19195094,RebeccaShabad,"Shabad, Rebecca Danielle",CBS News,Politics Reporter,F,8149,2273,76634,Mon Jan 19 18:38:52 +0000 2009,True,False,416.0,432.0,161.0,1520.0,2529.0,8,6
18172905,rickklein,"Klein, Richard",ABC News,Political Director,M,109170,4885,70877,Tue Dec 16 21:12:28 +0000 2008,True,False,539.0,107.0,154.0,407.0,1207.0,8,5
16097702,ChrisStirewalt,"Stirewalt, Chris",Fox News,"politics editor, fox news channel",M,67843,2041,7862,Tue Sep 02 15:04:20 +0000 2008,True,False,64.0,66.0,93.0,25.0,248.0,8,5
24844300,MKhan47,"Khan, Mariam",ABC News,Reporter & Producer,F,5054,1666,11611,Tue Mar 17 05:17:34 +0000 2009,True,False,267.0,25.0,17.0,198.0,507.0,8,5
16910688,apeterka,"Peterka, Amanda E.",E&E News,Legal Reporter,F,2242,606,6389,Wed Oct 22 18:56:20 +0000 2008,False,False,174.0,33.0,7.0,73.0,287.0,8,5
55394190,ASimendinger,"Simendinger, Alexis",RealClearPolitics,White House Correspondent,F,10072,1005,13370,Thu Jul 09 23:07:26 +0000 2009,False,False,510.0,16.0,51.0,310.0,887.0,8,4
485018010,PeterWSJ,"Nicholas, Peter",Wall Street Journal / Dow Jones,Staff Writer,M,6469,224,6179,Mon Feb 06 18:57:08 +0000 2012,False,False,114.0,1.0,8.0,55.0,178.0,8,4
190360266,connorobrienNH,"O’Brien, Connor",Politico,Defense Reporter,M,6158,1995,17242,Mon Sep 13 19:16:14 +0000 2010,True,False,954.0,255.0,258.0,477.0,1944.0,8,4
191469176,sarahnferris,"Ferris, Sarah N.",Politico,Budget & Appropriations Reporter,F,4784,1315,7293,Thu Sep 16 14:48:08 +0000 2010,True,False,163.0,63.0,113.0,67.0,406.0,8,4
250492272,igorbobic,"Bobic, Igor",Huffington Post,Associate Politics Editor,M,23855,999,74019,Fri Feb 11 05:44:35 +0000 2011,True,False,593.0,344.0,288.0,582.0,1807.0,8,3
18722097,AdamTuss,"Tuss, Adam",WRC–TV / NBC–4,Transportation Reporter & Anchor,M,13441,100,23092,Wed Jan 07 14:14:25 +0000 2009,True,False,132.0,65.0,55.0,213.0,465.0,8,3
27710985,David_Pittman,"Pittman, David",Politico,"eHealth Reporter, Politico Pro",M,5344,1063,9450,Mon Mar 30 19:39:12 +0000 2009,True,False,20.0,23.0,8.0,13.0,64.0,8,3
25702314,EricMGarcia,"Garcia, Eric M.",CQ Roll Call,Reporter,M,3094,3879,44783,Sat Mar 21 17:44:40 +0000 2009,False,False,470.0,1723.0,863.0,528.0,3584.0,8,3
204823934,benjaminpenn,"Penn, Benjamin Surace",Bloomberg BNA,Reporter,M,1870,2074,2718,Tue Oct 19 15:03:33 +0000 2010,True,False,77.0,38.0,7.0,128.0,250.0,8,3
338179204,RyanMcCrimmon,"McCrimmon, Ryan",CQ Roll Call,"Congress & Government Spending Reporter, CQ Now",M,1350,604,1842,Tue Jul 19 05:41:59 +0000 2011,True,False,58.0,16.0,22.0,26.0,122.0,8,3
70512637,RebeccaBeitsch,"Beitsch, Rebecca",Stateline.org,State Policy Reporter,F,531,222,2802,Mon Aug 31 21:58:30 +0000 2009,False,False,51.0,15.0,5.0,40.0,111.0,8,3
21443773,MelindaKCMO,"Henneberger, Melinda",Kansas City Star,Editorial Writer and Columnist,F,10767,999,11231,Fri Feb 20 22:56:59 +0000 2009,False,False,19.0,23.0,1.0,56.0,99.0,8,2
1107303859,RodKuckro,"Kuckro, Rod",E&E News,Electric Utility Reporter,M,1247,481,1089,Sun Jan 20 21:02:40 +0000 2013,False,False,14.0,24.0,1.0,45.0,84.0,8,2
16798126,danielryntjes,"Ryntjes, Daniel",Feature Story News,Business News Editor & Correspondent,M,824,739,3146,Thu Oct 16 00:47:32 +0000 2008,False,False,44.0,19.0,18.0,65.0,146.0,8,2
126334018,rking_19,"King, Robert",Washington Examiner,Healthcare Reporter,M,741,392,6193,Thu Mar 25 14:37:18 +0000 2010,False,False,173.0,218.0,120.0,278.0,789.0,8,2
339177761,lmarkoe,"Markoe, Lauren",Religion News Service,National Reporter,F,2186,1280,2697,Wed Jul 20 18:09:52 +0000 2011,False,False,73.0,0.0,1.0,9.0,83.0,8,1
325615084,SeanatGreenwire,"Reilly, Sean",E&E News,Air Quality Reporter,M,1523,1473,4473,Tue Jun 28 15:52:05 +0000 2011,False,False,68.0,8.0,5.0,172.0,253.0,8,1
46176168,MajorCBS,"Garrett, Major",CBS News,Chief White House Correspondent,M,178640,2456,23241,Wed Jun 10 17:50:33 +0000 2009,True,False,252.0,89.0,0.0,199.0,540.0,7,7
522282462,JeffreyToobin,"Toobin, Jeffrey",New Yorker,Staff Writer,M,130395,423,4146,Mon Mar 12 14:11:28 +0000 2012,True,False,44.0,35.0,6.0,2.0,87.0,7,6
50011708,margbrennan,"Brennan, Margaret",CBS News,White House & Foreign Affairs Correspondent,F,52179,3130,46758,Tue Jun 23 15:48:05 +0000 2009,True,False,171.0,139.0,7.0,1866.0,2183.0,7,6
227790723,RichardRubinDC,"Rubin, Richard",Bloomberg News,Tax Policy Reporter,M,13015,493,17796,Fri Dec 17 20:38:28 +0000 2010,True,False,318.0,90.0,807.0,97.0,1312.0,7,6
46447090,karoun,"Demirjian, Karoun",Washington Post,National Security & Foreign Policy Reporter,F,8209,1951,15104,Thu Jun 11 18:04:29 +0000 2009,False,False,107.0,94.0,19.0,389.0,609.0,7,6
46309291,AlliemalCNN,"Malloy, Allison",CNN,White House Producer,F,3671,744,3798,Thu Jun 11 04:00:00 +0000 2009,True,False,59.0,16.0,9.0,43.0,127.0,7,6
130945778,mollyesque,"Ball, Molly",The Atlantic,Staff Writer,F,116857,2932,35617,Thu Apr 08 20:30:19 +0000 2010,True,False,108.0,29.0,196.0,102.0,435.0,7,5
20975060,johnrobertsFox,"Roberts, John",Fox News,chief white house correspondent,M,46183,406,4038,Mon Feb 16 10:19:01 +0000 2009,True,False,123.0,17.0,27.0,3.0,170.0,7,5
11771512,OKnox,"Knox, Olivier",Yahoo News,Chief Washington Correspondent,M,44715,2339,95036,Wed Jan 02 20:58:16 +0000 2008,True,False,334.0,547.0,643.0,424.0,1948.0,7,5
16261513,KilloughCNN,"Killough, Ashley",CNN,Political Producer,F,20017,1887,11115,Fri Sep 12 19:00:38 +0000 2008,True,False,135.0,31.0,4.0,33.0,203.0,7,5
1132012321,DaniellaMicaela,"Diaz, Daniella",CNN,"Reporter, CNN Politics",F,14612,999,14114,Tue Jan 29 20:05:07 +0000 2013,True,False,694.0,257.0,557.0,569.0,2077.0,7,5
570295074,JustinFishelABC,"Fishel, Justin",ABC News,Washington Digital Reporter,M,5821,620,933,Thu May 03 19:12:23 +0000 2012,True,False,14.0,4.0,0.0,27.0,45.0,7,5
218982732,davidhawkings,"Hawkings, Jr., David Mark",CQ Roll Call,Senior Editor,M,3970,866,1011,Tue Nov 23 16:39:03 +0000 2010,False,False,19.0,0.0,0.0,0.0,19.0,7,5
78397856,JordynPhelps,"Phelps, Jordyn",ABC News,White House Reporter,F,3738,1105,2202,Tue Sep 29 19:45:47 +0000 2009,True,False,22.0,3.0,0.0,16.0,41.0,7,5
217530311,jasonjdick,"Dick, Jason J.",CQ Roll Call,Deputy Editor,M,1836,126,3106,Fri Nov 19 19:50:00 +0000 2010,False,False,38.0,23.0,11.0,10.0,82.0,7,5
18646108,BretBaier,"Baier, Bret",Fox News,"Chief Political Anchor & Anchor & Executive Editor, Special Report",M,1095184,6913,52271,Mon Jan 05 21:05:43 +0000 2009,True,False,139.0,615.0,2.0,1623.0,2379.0,7,4
264924050,shomaristone,"Stone, Shomari",WRC–TV / NBC–4,Reporter,M,82103,65666,14807,Sat Mar 12 17:51:17 +0000 2011,True,False,485.0,19.0,2.0,14.0,520.0,7,4
18637396,SaraMurray,"Murray, Sara",CNN,White House Correspondent,F,51918,1142,13094,Mon Jan 05 17:13:12 +0000 2009,True,False,63.0,61.0,30.0,387.0,541.0,7,4
55369810,KateBennett_DC,"Bennett, Kate G.",CNN,White House Reporter,F,20609,992,19672,Thu Jul 09 21:34:30 +0000 2009,True,False,468.0,274.0,98.0,38.0,878.0,7,4
20957491,AlexPappas,"Pappas, Alex",Washington Examiner,Breaking News Editor,M,20226,5971,2804,Mon Feb 16 02:49:04 +0000 2009,True,False,226.0,26.0,12.0,148.0,412.0,7,4
26953478,hbottemiller,"Bottemiller Evich, Helena",Politico,Senior Food & Agriculture Reporter,F,14242,3455,15146,Fri Mar 27 04:55:33 +0000 2009,True,False,94.0,38.0,80.0,45.0,257.0,7,4
376234071,louiseradnofsky,"Radnofsky, Louise",Wall Street Journal / Dow Jones,White House & Health Policy Reporter,F,10529,2484,3666,Mon Sep 19 14:54:36 +0000 2011,True,False,119.0,0.0,1.0,209.0,329.0,7,4
126401831,elwasson,"Wasson, Erik",Bloomberg News,Congress Reporter,M,4489,2411,12372,Thu Mar 25 19:17:44 +0000 2010,True,False,80.0,48.0,10.0,585.0,723.0,7,4
384335594,alex_mallin,"Mallin, Alexander",ABC News,White House Correspondent,M,4361,2748,9303,Mon Oct 03 14:12:59 +0000 2011,True,False,41.0,12.0,1.0,62.0,116.0,7,4
83636590,rbravender,"Bravender, Robin L.",E&E News,Envrionemental Politics Reporter,F,2059,770,643,Mon Oct 19 16:36:14 +0000 2009,False,False,18.0,1.0,1.0,36.0,56.0,7,4
37063081,ArielWittenberg,"Wittenberg, Ariel",E&E News,Water Reporter,F,1568,1150,1807,Fri May 01 22:35:02 +0000 2009,False,False,43.0,2.0,17.0,27.0,89.0,7,4
26559241,fordm,"Ford, Matt S.",The Atlantic,Associate Editor,M,27571,3789,92283,Wed Mar 25 18:39:00 +0000 2009,True,False,268.0,120.0,562.0,318.0,1268.0,7,3
135991437,cherylbolen,"Bolen, Cheryl",Bloomberg BNA,White House Reporter,F,1988,589,6591,Thu Apr 22 18:54:01 +0000 2010,True,False,274.0,7.0,39.0,169.0,489.0,7,3
237477771,juliehdavis,"Davis, Julie",New York Times,White House Reporter,F,49821,808,5557,Wed Jan 12 23:04:39 +0000 2011,True,False,186.0,99.0,19.0,106.0,410.0,7,2
64916983,joshgerstein,"Gerstein, Joshua A.",Politico,White House Reporter,M,26974,1515,30890,Wed Aug 12 03:04:18 +0000 2009,False,False,259.0,295.0,262.0,364.0,1180.0,7,2
233933608,eunyangnbc,"Yang, Eun",WRC–TV / NBC–4,Anchor,F,20888,747,11602,Tue Jan 04 13:13:06 +0000 2011,True,False,89.0,28.0,35.0,17.0,169.0,7,2
95297779,Noahbierman,"Bierman, Noah",Los Angeles Times,White House Reporter,M,6454,1434,8725,Mon Dec 07 22:55:49 +0000 2009,True,False,123.0,35.0,7.0,124.0,289.0,7,2
26632935,HopeSeck,"Hodge Seck, Hope",Military.com,Marine Corps & Navy Reporter,F,4584,2389,15814,Wed Mar 25 23:55:59 +0000 2009,True,False,193.0,112.0,152.0,365.0,822.0,7,2
267941781,joshboak,"Boak, Josh",Associated Press,Economics Writer,M,1838,798,7541,Thu Mar 17 21:15:11 +0000 2011,False,False,41.0,145.0,33.0,516.0,735.0,7,2
374042586,ChrisOpfer,"Opfer, Christopher R.",Bloomberg BNA,Reporter,M,1161,1137,2842,Thu Sep 15 16:17:05 +0000 2011,True,False,62.0,42.0,3.0,129.0,236.0,7,1
59031230,Eugene_Robinson,"Robinson, Eugene",Washington Post,Columnist,M,274899,1040,1528,Wed Jul 22 04:11:45 +0000 2009,True,False,69.0,2.0,2.0,5.0,78.0,6,6
18678924,jmartNYT,"Martin, Jonathan",New York Times,National Political Correspondent,M,197322,5756,106970,Tue Jan 06 15:20:59 +0000 2009,True,False,478.0,467.0,200.0,1665.0,2810.0,6,6
90077282,politicoalex,"Isenstadt, Alex",Politico,Reporter,M,28130,2738,4723,Sun Nov 15 02:40:45 +0000 2009,True,False,177.0,27.0,5.0,17.0,226.0,6,6
163995093,AlexNBCNews,"Moe, Alexandra",NBC News,Capitol Hill Producer,F,21689,1467,20174,Wed Jul 07 19:50:44 +0000 2010,True,False,287.0,162.0,8.0,256.0,713.0,6,6
80928773,JessBravin,"Bravin, Jess",Wall Street Journal / Dow Jones,Supreme Court Reporter,M,15786,2353,5741,Thu Oct 08 19:56:42 +0000 2009,True,False,63.0,108.0,40.0,82.0,293.0,6,6
32521584,steveholland1,"Holland, Steve",Thomson Reuters,White House & Politics Reporter,M,13976,685,8578,Fri Apr 17 18:55:39 +0000 2009,True,False,105.0,13.0,3.0,28.0,149.0,6,6
407396556,JDiamond1,"Diamond, Jeremy",CNN,White House Reporter,M,41946,1685,11185,Tue Nov 08 01:14:06 +0000 2011,True,False,197.0,70.0,29.0,229.0,525.0,6,5
18915795,GeraldFSeib,"Seib, Gerald",Wall Street Journal,Bureau Chief & Writer,M,32313,243,6156,Mon Jan 12 21:14:51 +0000 2009,True,False,73.0,19.0,1.0,7.0,100.0,6,5
299877078,johnson_carrie,"Johnson, Carrie",National Public Radio,Correspondent,F,19721,1724,16162,Mon May 16 20:38:23 +0000 2011,True,False,133.0,170.0,45.0,282.0,630.0,6,5
47632905,Jordanfabian,"Fabian, Jordan H.",The Hill,White House Correspondent,M,15313,1816,41341,Tue Jun 16 14:13:13 +0000 2009,True,False,315.0,128.0,50.0,266.0,759.0,6,5
21797658,laurameckler,"Meckler, Laura",Wall Street Journal / Dow Jones,Immigration & Demographics,F,8698,603,2645,Tue Feb 24 21:06:37 +0000 2009,True,False,22.0,4.0,1.0,17.0,44.0,6,5
16006592,BenjySarlin,"Sarlin, Benjamin",NBC News,Political Reporter,M,78075,1707,72251,Wed Aug 27 02:27:23 +0000 2008,True,False,527.0,619.0,498.0,369.0,2013.0,6,4
176417261,darcyspencer,"Spencer, Darcy",WRC–TV / NBC–4,Reporter,F,11253,5381,28069,Mon Aug 09 13:47:55 +0000 2010,False,False,367.0,8.0,13.0,447.0,835.0,6,4
437838346,VeraMBergen,"Bergengruen, Vera",McClatchy Newspapers,National Correspondent,F,5345,2250,12108,Thu Dec 15 22:06:36 +0000 2011,True,False,325.0,138.0,51.0,213.0,727.0,6,4
369534928,PeterSullivan4,"Sullivan, Peter",The Hill,Staff Writer,M,2334,505,6129,Wed Sep 07 14:38:40 +0000 2011,False,False,388.0,81.0,180.0,128.0,777.0,6,4
184143817,theodoricmeyer,"Meyer, Theodoric",Politico,Lobbying Reporter,M,2312,282,3648,Sat Aug 28 20:18:13 +0000 2010,True,False,17.0,0.0,22.0,17.0,56.0,6,4
376581753,DylanBrown26,"Brown, Dylan",E&E News,Mining Reporter,M,691,1415,2259,Tue Sep 20 04:10:12 +0000 2011,False,False,60.0,0.0,12.0,54.0,126.0,6,4
21251668,DavidChalian,"Chalian, David",CNN,Political Director,M,36299,3917,8344,Wed Feb 18 22:52:31 +0000 2009,True,False,101.0,3.0,10.0,44.0,158.0,6,3
48075643,CoralMDavenport,"Davenport, Coral",New York Times,Energy & Environment Policy Reporter,F,36155,2785,4929,Wed Jun 17 19:10:40 +0000 2009,True,False,10.0,0.0,1.0,101.0,112.0,6,3
20281013,EvanMcS,"McMorris-Santoro, Evan",Vice News,Correspondent,M,29318,3692,67,Fri Feb 06 23:09:59 +0000 2009,True,False,219.0,114.0,116.0,56.0,505.0,6,3
151444950,DaviSusan,"Davis, Susan",National Public Radio,Congressional Reporter,F,27297,3344,7325,Thu Jun 03 12:33:41 +0000 2010,True,False,90.0,104.0,165.0,179.0,538.0,6,3
240737740,MarcusReports,"Weisgerber, Marcus A.",Defense One,Global Business Editor,M,15142,1148,7763,Thu Jan 20 16:39:00 +0000 2011,True,False,80.0,16.0,45.0,68.0,209.0,6,3
235216696,nbcaaron,"Gilchrist, Aaron",WRC–TV / NBC–4,Anchor,M,15041,606,14852,Fri Jan 07 17:00:38 +0000 2011,True,False,108.0,6.0,15.0,187.0,316.0,6,3
20813112,dlippman,"Lippman, Daniel",Politico,Reporter,M,12201,11859,2452,Fri Feb 13 22:25:42 +0000 2009,True,False,142.0,0.0,1.0,79.0,222.0,6,3
37895887,gordonnyt,"Gordon, Michael",New York Times,National Security Reporter,M,8868,848,716,Tue May 05 10:14:28 +0000 2009,False,False,29.0,1.0,0.0,23.0,53.0,6,3
15936246,philgalewitz,"Galewitz, Phil",Kaiser Health News,Senior Correspondent,M,7573,1155,6303,Thu Aug 21 20:12:37 +0000 2008,False,False,162.0,23.0,0.0,203.0,388.0,6,3
219350591,PoliticoScott,"Bland, Scott",Politico,"Editor, Campaign Pro & Host, Nerdcast",M,7424,1134,8819,Wed Nov 24 16:35:07 +0000 2010,True,False,115.0,20.0,74.0,92.0,301.0,6,3
325050734,AllysonRaeWx,"Banks, Allyson",WUSA–TV,Morning Meteorologist,F,6918,2290,8413,Mon Jun 27 17:16:06 +0000 2011,True,False,123.0,23.0,45.0,99.0,290.0,6,3
24951142,NiallStanage,"Stanage, Niall G.",The Hill,White House Columnist,M,5445,3368,14259,Tue Mar 17 20:46:46 +0000 2009,True,False,268.0,76.0,145.0,82.0,571.0,6,3
112597035,felschwartz,"Schwartz, Felicia",Wall Street Journal / Dow Jones,Foreign Affairs Reporter,F,4818,3256,4908,Tue Feb 09 02:22:03 +0000 2010,True,False,124.0,22.0,27.0,155.0,328.0,6,3
241682176,Zachary_Cohen,"Cohen, Zachary C.",The Hotline,Governors Reporter,M,2843,3125,25529,Sat Jan 22 21:52:06 +0000 2011,True,False,124.0,62.0,87.0,230.0,503.0,6,3
21769429,asiddons,"Siddons, Andrew",CQ Roll Call,FDA & Food Safety Reporter,M,879,468,2297,Tue Feb 24 16:41:39 +0000 2009,False,False,22.0,46.0,43.0,102.0,213.0,6,3
338472722,DC_mcaleese,"McAleese, Kevin",Feature Story News,Reporter,M,479,1100,1851,Tue Jul 19 16:48:29 +0000 2011,False,False,8.0,7.0,3.0,68.0,86.0,6,3
2561575580,JBergal,"Bergal, Jenni",Stateline.org,Reporter and Investigative Journalist,F,202,33,800,Wed Jun 11 15:40:27 +0000 2014,False,False,35.0,0.0,0.0,2.0,37.0,6,3
608419783,MaureenUmehFox5,"Umeh, Maureen",WTTG–Fox Television,News Anchor / Reporter / Host,F,8068,570,2770,Thu Jun 14 19:25:31 +0000 2012,True,False,8.0,74.0,2.0,17.0,101.0,6,2
3044840091,NolanDMcCaskill,"McCaskill, Nolan D.",Politico,Breaking News Reporter,M,6800,2027,7591,Thu Feb 19 14:52:15 +0000 2015,True,False,344.0,127.0,36.0,204.0,711.0,6,2
233985354,AmandaBecker,"Becker, Amanda",Thomson Reuters,Financial Regulation Reporter,F,5610,1179,22732,Tue Jan 04 15:47:24 +0000 2011,True,False,338.0,175.0,53.0,531.0,1097.0,6,2
140144781,harry_horton,"Horton, Harry",Feature Story News,Correspondent,M,2845,2387,25335,Tue May 04 18:24:25 +0000 2010,True,False,143.0,116.0,49.0,200.0,508.0,6,2
130545305,DanielBush,"Bush, Daniel",PBS,"Digital Politics Editor, NewsHour",M,1422,814,501,Wed Apr 07 16:13:39 +0000 2010,True,False,9.0,0.0,0.0,20.0,29.0,6,2
248088312,dalykyle,"Daly, Kyle",Bloomberg BNA,"Senior Reporter, Tech & Telecom Policy",M,1214,1087,4508,Sun Feb 06 06:33:04 +0000 2011,True,False,62.0,8.0,367.0,40.0,477.0,6,2
63347727,alvittorio,"Vittorio, Andrea L.",Bloomberg BNA,Corporate Government & Sustainability Reporter,F,916,2403,413,Thu Aug 06 02:55:32 +0000 2009,True,False,0.0,0.0,1.0,56.0,57.0,6,2
63189965,ABC7John,"Gonzalez, John",WJLA–TV / Newschannel 8,Reporter on Good Morning Washington,M,2780,534,4173,Wed Aug 05 17:07:47 +0000 2009,True,False,139.0,0.0,27.0,24.0,190.0,6,1
