"Total Degree","Frequency","TF-IDF","Action","Current Node Name","New Node Name","Current Node Class","New Node Class","Current Nodeset Name","New Nodeset Name","Current Node Type","New Node Type"
"760.0","290",,,"13393052",,"Agent",,"Agent",,"",
"27.0","13",,,"80366991",,"Agent",,"Agent",,"",
"106.0","47",,,"822127086194348032",,"Agent",,"Agent",,"",
"8.0","4",,,"23169827",,"Agent",,"Agent",,"",
"915.0","290",,,"31058145",,"Agent",,"Agent",,"",
"184.0","88",,,"388555493",,"Agent",,"Agent",,"",
"9596.0","6252",,,"327862439",,"Agent",,"Agent",,"",
"290.0","169",,,"255471924",,"Agent",,"Agent",,"",
"811.0","229",,,"60783724",,"Agent",,"Agent",,"",
"944.0","429",,,"471672239",,"Agent",,"Agent",,"",
"731.0","337",,,"17243733",,"Agent",,"Agent",,"",
"262.0","97",,,"4276158575",,"Agent",,"Agent",,"",
"3138.0","1146",,,"52392666",,"Agent",,"Agent",,"",
"174.0","60",,,"23030211",,"Agent",,"Agent",,"",
"839.0","333",,,"71048726",,"Agent",,"Agent",,"",
"454.0","151",,,"564069706",,"Agent",,"Agent",,"",
"54.0","26",,,"22760252",,"Agent",,"Agent",,"",
"8.0","4",,,"20677966",,"Agent",,"Agent",,"",
"279.0","84",,,"15952856",,"Agent",,"Agent",,"",
"78.0","39",,,"289963138",,"Agent",,"Agent",,"",
"73.0","28",,,"21056978",,"Agent",,"Agent",,"",
"51.0","24",,,"4245547949",,"Agent",,"Agent",,"",
"313.0","107",,,"37723353",,"Agent",,"Agent",,"",
"56.0","20",,,"20776190",,"Agent",,"Agent",,"",
"640.0","288",,,"330579721",,"Agent",,"Agent",,"",
"108.0","41",,,"31173062",,"Agent",,"Agent",,"",
"36.0","13",,,"14216661",,"Agent",,"Agent",,"",
"406.0","160",,,"15751676",,"Agent",,"Agent",,"",
"3187.0","1083",,,"705706292",,"Agent",,"Agent",,"",
"5.0","2",,,"613220054",,"Agent",,"Agent",,"",
"4.0","2",,,"166906685",,"Agent",,"Agent",,"",
"1778.0","1162",,,"48144950",,"Agent",,"Agent",,"",
"13941.0","8166",,,"18678924",,"Agent",,"Agent",,"",
"27.0","11",,,"466532637",,"Agent",,"Agent",,"",
"175.0","51",,,"12926172",,"Agent",,"Agent",,"",
"42.0","21",,,"180505807",,"Agent",,"Agent",,"",
"106.0","36",,,"13404292",,"Agent",,"Agent",,"",
"23.0","9",,,"14119371",,"Agent",,"Agent",,"",
"242.0","80",,,"45511355",,"Agent",,"Agent",,"",
"102.0","51",,,"29547260",,"Agent",,"Agent",,"",
"14.0","5",,,"189963921",,"Agent",,"Agent",,"",
"311.0","150",,,"1068481578",,"Agent",,"Agent",,"",
"16.0","5",,,"64197283",,"Agent",,"Agent",,"",
"159.0","44",,,"61875523",,"Agent",,"Agent",,"",
"36.0","11",,,"136361303",,"Agent",,"Agent",,"",
"18.0","9",,,"14226882",,"Agent",,"Agent",,"",
"10.0","2",,,"2188359224",,"Agent",,"Agent",,"",
"4.0","2",,,"15460572",,"Agent",,"Agent",,"",
"57.0","23",,,"18013279",,"Agent",,"Agent",,"",
"589.0","272",,,"827258161841135623",,"Agent",,"Agent",,"",
"150.0","69",,,"18247062",,"Agent",,"Agent",,"",
"2515.0","1370",,,"154985728",,"Agent",,"Agent",,"",
"1972.0","622",,,"235196204",,"Agent",,"Agent",,"",
"1039.0","348",,,"184860130",,"Agent",,"Agent",,"",
"3272.0","1339",,,"87271106",,"Agent",,"Agent",,"",
"2.0","1",,,"183867147",,"Agent",,"Agent",,"",
"202.0","114",,,"1313424913",,"Agent",,"Agent",,"",
"6.0","3",,,"246323183",,"Agent",,"Agent",,"",
"97.0","46",,,"22055226",,"Agent",,"Agent",,"",
"40.0","20",,,"1201780777",,"Agent",,"Agent",,"",
"150.0","75",,,"16420152",,"Agent",,"Agent",,"",
"273.0","110",,,"17539497",,"Agent",,"Agent",,"",
"17.0","8",,,"9269372",,"Agent",,"Agent",,"",
"4.0","2",,,"32143326",,"Agent",,"Agent",,"",
"49.0","27",,,"85146065",,"Agent",,"Agent",,"",
"60.0","26",,,"902306761",,"Agent",,"Agent",,"",
"53.0","22",,,"761220739898847232",,"Agent",,"Agent",,"",
"13.0","5",,,"32875790",,"Agent",,"Agent",,"",
"9.0","3",,,"252850016",,"Agent",,"Agent",,"",
"2.0","1",,,"182161200",,"Agent",,"Agent",,"",
"12.0","6",,,"322293052",,"Agent",,"Agent",,"",
"15.0","5",,,"3299813970",,"Agent",,"Agent",,"",
"2.0","1",,,"3316100488",,"Agent",,"Agent",,"",
"71.0","34",,,"52066271",,"Agent",,"Agent",,"",
"26.0","11",,,"759901363",,"Agent",,"Agent",,"",
"4.0","1",,,"2736335258",,"Agent",,"Agent",,"",
"4.0","2",,,"707276972",,"Agent",,"Agent",,"",
"174.0","71",,,"191477653",,"Agent",,"Agent",,"",
"6.0","3",,,"247277468",,"Agent",,"Agent",,"",
"65.0","22",,,"22178780",,"Agent",,"Agent",,"",
"2.0","1",,,"2290222472",,"Agent",,"Agent",,"",
"1540.0","523",,,"12612432",,"Agent",,"Agent",,"",
"1424.0","628",,,"21157904",,"Agent",,"Agent",,"",
"1881.0","620",,,"126722715",,"Agent",,"Agent",,"",
"11.0","4",,,"97254526",,"Agent",,"Agent",,"",
"141.0","61",,,"16334139",,"Agent",,"Agent",,"",
"9.0","3",,,"19321357",,"Agent",,"Agent",,"",
"4.0","1",,,"737776641359781888",,"Agent",,"Agent",,"",
"6.0","3",,,"23678636",,"Agent",,"Agent",,"",
"26.0","12",,,"19362299",,"Agent",,"Agent",,"",
"2.0","1",,,"365644014",,"Agent",,"Agent",,"",
"4.0","2",,,"20177956",,"Agent",,"Agent",,"",
"5.0","1",,,"79028016",,"Agent",,"Agent",,"",
"19.0","8",,,"2367911",,"Agent",,"Agent",,"",
"2.0","1",,,"37242629",,"Agent",,"Agent",,"",
"633.0","308",,,"11134252",,"Agent",,"Agent",,"",
"142.0","71",,,"2836941830",,"Agent",,"Agent",,"",
"8.0","4",,,"414322390",,"Agent",,"Agent",,"",
"2.0","1",,,"259047354",,"Agent",,"Agent",,"",
"2.0","1",,,"119107709",,"Agent",,"Agent",,"",
"4.0","2",,,"617491626",,"Agent",,"Agent",,"",
"18.0","9",,,"276254736",,"Agent",,"Agent",,"",
"24.0","12",,,"29286254",,"Agent",,"Agent",,"",
"565.0","226",,,"14992591",,"Agent",,"Agent",,"",
"6.0","3",,,"16212685",,"Agent",,"Agent",,"",
"228.0","97",,,"21789369",,"Agent",,"Agent",,"",
"4.0","2",,,"15810195",,"Agent",,"Agent",,"",
"46.0","21",,,"17373329",,"Agent",,"Agent",,"",
"2.0","1",,,"19994279",,"Agent",,"Agent",,"",
"2.0","1",,,"809081364",,"Agent",,"Agent",,"",
"7.0","4",,,"65523275",,"Agent",,"Agent",,"",
"6.0","3",,,"790826078",,"Agent",,"Agent",,"",
"10.0","5",,,"24438725",,"Agent",,"Agent",,"",
"185.0","60",,,"49049279",,"Agent",,"Agent",,"",
"66.0","30",,,"230785496",,"Agent",,"Agent",,"",
"556.0","224",,,"522282462",,"Agent",,"Agent",,"",
"150.0","47",,,"43797990",,"Agent",,"Agent",,"",
"4.0","1",,,"1436659309",,"Agent",,"Agent",,"",
"18.0","7",,,"1198406491",,"Agent",,"Agent",,"",
"508.0","173",,,"34310801",,"Agent",,"Agent",,"",
"56.0","27",,,"234022257",,"Agent",,"Agent",,"",
"449.0","215",,,"237348797",,"Agent",,"Agent",,"",
"519.0","238",,,"71294756",,"Agent",,"Agent",,"",
"4.0","2",,,"29517014",,"Agent",,"Agent",,"",
"2.0","1",,,"34373883",,"Agent",,"Agent",,"",
"2.0","1",,,"506713563",,"Agent",,"Agent",,"",
"350.0","102",,,"573918122",,"Agent",,"Agent",,"",
"46.0","24",,,"121539446",,"Agent",,"Agent",,"",
"464.0","338",,,"2876420003",,"Agent",,"Agent",,"",
"22.0","11",,,"204072843",,"Agent",,"Agent",,"",
"1667.0","701",,,"17436250",,"Agent",,"Agent",,"",
"1334.0","361",,,"16664681",,"Agent",,"Agent",,"",
"259.0","114",,,"278124059",,"Agent",,"Agent",,"",
"440.0","181",,,"171598736",,"Agent",,"Agent",,"",
"410.0","194",,,"8775672",,"Agent",,"Agent",,"",
"25.0","11",,,"15198507",,"Agent",,"Agent",,"",
"20.0","10",,,"4180072252",,"Agent",,"Agent",,"",
"6.0","3",,,"106597684",,"Agent",,"Agent",,"",
"83.0","24",,,"1583642803",,"Agent",,"Agent",,"",
"1319.0","558",,,"13804112",,"Agent",,"Agent",,"",
"257.0","85",,,"1267887043",,"Agent",,"Agent",,"",
"197.0","100",,,"3341872458",,"Agent",,"Agent",,"",
"737.0","287",,,"2848493051",,"Agent",,"Agent",,"",
"585.0","286",,,"19611483",,"Agent",,"Agent",,"",
"50.0","20",,,"17066992",,"Agent",,"Agent",,"",
"20.0","10",,,"595898067",,"Agent",,"Agent",,"",
"4372.0","3038",,,"20658469",,"Agent",,"Agent",,"",
"4638.0","2682",,,"34371118",,"Agent",,"Agent",,"",
"1011.0","441",,,"227682918",,"Agent",,"Agent",,"",
"6.0","3",,,"242828495",,"Agent",,"Agent",,"",
"118.0","38",,,"724702259712499713",,"Agent",,"Agent",,"",
"58.0","29",,,"2853601181",,"Agent",,"Agent",,"",
"23.0","7",,,"114332930",,"Agent",,"Agent",,"",
"50.0","16",,,"42546969",,"Agent",,"Agent",,"",
"9.0","3",,,"16745753",,"Agent",,"Agent",,"",
"22.0","6",,,"81756964",,"Agent",,"Agent",,"",
"6.0","3",,,"23378343",,"Agent",,"Agent",,"",
"4.0","2",,,"278702482",,"Agent",,"Agent",,"",
"40.0","17",,,"21664938",,"Agent",,"Agent",,"",
"7.0","3",,,"24416813",,"Agent",,"Agent",,"",
"20.0","9",,,"204079234",,"Agent",,"Agent",,"",
"42.0","21",,,"97082147",,"Agent",,"Agent",,"",
"226.0","76",,,"27545271",,"Agent",,"Agent",,"",
"22.0","5",,,"980793026",,"Agent",,"Agent",,"",
"72.0","26",,,"15810008",,"Agent",,"Agent",,"",
"3547.0","2658",,,"16170253",,"Agent",,"Agent",,"",
"1838.0","615",,,"16868756",,"Agent",,"Agent",,"",
"4.0","2",,,"993698827",,"Agent",,"Agent",,"",
"412.0","123",,,"44317593",,"Agent",,"Agent",,"",
"3775.0","2292",,,"66768858",,"Agent",,"Agent",,"",
"62.0","31",,,"72940275",,"Agent",,"Agent",,"",
"376.0","156",,,"172858784",,"Agent",,"Agent",,"",
"1059.0","500",,,"476256944",,"Agent",,"Agent",,"",
"2.0","1",,,"72870269",,"Agent",,"Agent",,"",
"198.0","91",,,"1499993378",,"Agent",,"Agent",,"",
"182.0","86",,,"18166778",,"Agent",,"Agent",,"",
"1127.0","619",,,"28049266",,"Agent",,"Agent",,"",
"24.0","12",,,"2753465927",,"Agent",,"Agent",,"",
"14.0","5",,,"18396319",,"Agent",,"Agent",,"",
"8.0","2",,,"2472577082",,"Agent",,"Agent",,"",
"6.0","2",,,"875283222",,"Agent",,"Agent",,"",
"4.0","2",,,"1533861080",,"Agent",,"Agent",,"",
"182.0","64",,,"1344951",,"Agent",,"Agent",,"",
"198.0","54",,,"16892481",,"Agent",,"Agent",,"",
"793.0","285",,,"22302678",,"Agent",,"Agent",,"",
"956.0","392",,,"303898942",,"Agent",,"Agent",,"",
"65.0","25",,,"47694175",,"Agent",,"Agent",,"",
"73.0","23",,,"1661586091",,"Agent",,"Agent",,"",
"4.0","2",,,"548847997",,"Agent",,"Agent",,"",
"8.0","3",,,"348065113",,"Agent",,"Agent",,"",
"73.0","29",,,"237886660",,"Agent",,"Agent",,"",
"560.0","260",,,"255620328",,"Agent",,"Agent",,"",
"56.0","20",,,"6311942",,"Agent",,"Agent",,"",
"32.0","14",,,"132634672",,"Agent",,"Agent",,"",
"964.0","611",,,"181419468",,"Agent",,"Agent",,"",
"414.0","169",,,"208736091",,"Agent",,"Agent",,"",
"62.0","27",,,"145781306",,"Agent",,"Agent",,"",
"29.0","10",,,"1286241668",,"Agent",,"Agent",,"",
"1552.0","599",,,"159655293",,"Agent",,"Agent",,"",
"4152.0","2859",,,"92544900",,"Agent",,"Agent",,"",
"4.0","2",,,"19204518",,"Agent",,"Agent",,"",
"590.0","192",,,"51781119",,"Agent",,"Agent",,"",
"763.0","231",,,"22816767",,"Agent",,"Agent",,"",
"7.0","2",,,"368656383",,"Agent",,"Agent",,"",
"226.0","85",,,"49204865",,"Agent",,"Agent",,"",
"6.0","3",,,"40145940",,"Agent",,"Agent",,"",
"8.0","4",,,"110459289",,"Agent",,"Agent",,"",
"4.0","2",,,"16138406",,"Agent",,"Agent",,"",
"72.0","30",,,"241201438",,"Agent",,"Agent",,"",
"64.0","28",,,"17897395",,"Agent",,"Agent",,"",
"2941.0","861",,,"17243582",,"Agent",,"Agent",,"",
"809.0","258",,,"15359578",,"Agent",,"Agent",,"",
"2541.0","1634",,,"18637396",,"Agent",,"Agent",,"",
"22.0","8",,,"72761998",,"Agent",,"Agent",,"",
"10.0","5",,,"95713333",,"Agent",,"Agent",,"",
"2.0","1",,,"3461845452",,"Agent",,"Agent",,"",
"17.0","4",,,"404831994",,"Agent",,"Agent",,"",
"736.0","258",,,"2969760609",,"Agent",,"Agent",,"",
"3577.0","2058",,,"6904552",,"Agent",,"Agent",,"",
"128.0","86",,,"74760116",,"Agent",,"Agent",,"",
"1513.0","480",,,"55948054",,"Agent",,"Agent",,"",
"1183.0","431",,,"309282144",,"Agent",,"Agent",,"",
"702.0","241",,,"49700792",,"Agent",,"Agent",,"",
"219.0","82",,,"382685028",,"Agent",,"Agent",,"",
"10.0","5",,,"260377391",,"Agent",,"Agent",,"",
"346.0","150",,,"247334603",,"Agent",,"Agent",,"",
"22.0","11",,,"49783304",,"Agent",,"Agent",,"",
"105.0","33",,,"116402625",,"Agent",,"Agent",,"",
"8.0","2",,,"46775436",,"Agent",,"Agent",,"",
"475.0","153",,,"54622050",,"Agent",,"Agent",,"",
"107.0","39",,,"902200087",,"Agent",,"Agent",,"",
"22.0","7",,,"133663801",,"Agent",,"Agent",,"",
"247.0","81",,,"174110843",,"Agent",,"Agent",,"",
"27.0","15",,,"22742987",,"Agent",,"Agent",,"",
"249.0","67",,,"17152053",,"Agent",,"Agent",,"",
"143.0","48",,,"25049056",,"Agent",,"Agent",,"",
"607.0","140",,,"1994321",,"Agent",,"Agent",,"",
"10.0","5",,,"821760599084376065",,"Agent",,"Agent",,"",
"7.0","2",,,"14163474",,"Agent",,"Agent",,"",
"394.0","180",,,"860555190",,"Agent",,"Agent",,"",
"33.0","10",,,"58708507",,"Agent",,"Agent",,"",
"20.0","10",,,"52661430",,"Agent",,"Agent",,"",
"55.0","19",,,"722117494899679232",,"Agent",,"Agent",,"",
"2.0","1",,,"4534193952",,"Agent",,"Agent",,"",
"34.0","8",,,"38395124",,"Agent",,"Agent",,"",
"2.0","1",,,"395021532",,"Agent",,"Agent",,"",
"2449.0","1959",,,"44660449",,"Agent",,"Agent",,"",
"16.0","8",,,"14585555",,"Agent",,"Agent",,"",
"34.0","17",,,"713145683264536580",,"Agent",,"Agent",,"",
"77.0","35",,,"17965092",,"Agent",,"Agent",,"",
"144.0","70",,,"1071777608",,"Agent",,"Agent",,"",
"4263.0","2576",,,"27055034",,"Agent",,"Agent",,"",
"380.0","107",,,"158414847",,"Agent",,"Agent",,"",
"1015.0","405",,,"17107316",,"Agent",,"Agent",,"",
"32.0","13",,,"294044740",,"Agent",,"Agent",,"",
"137.0","48",,,"2434191967",,"Agent",,"Agent",,"",
"3762.0","2561",,,"164273824",,"Agent",,"Agent",,"",
"410.0","124",,,"67958182",,"Agent",,"Agent",,"",
"6.0","1",,,"23303281",,"Agent",,"Agent",,"",
"18.0","6",,,"14642495",,"Agent",,"Agent",,"",
"65.0","24",,,"3819701",,"Agent",,"Agent",,"",
"278.0","154",,,"47438401",,"Agent",,"Agent",,"",
"63.0","18",,,"99401353",,"Agent",,"Agent",,"",
"4.0","1",,,"18889961",,"Agent",,"Agent",,"",
"59.0","18",,,"15970820",,"Agent",,"Agent",,"",
"37.0","10",,,"811239440916054016",,"Agent",,"Agent",,"",
"52.0","26",,,"21964954",,"Agent",,"Agent",,"",
"2.0","1",,,"2171400338",,"Agent",,"Agent",,"",
"4.0","2",,,"755992945",,"Agent",,"Agent",,"",
"2.0","1",,,"72392748",,"Agent",,"Agent",,"",
"37.0","11",,,"743161872669630464",,"Agent",,"Agent",,"",
"2.0","1",,,"2937210191",,"Agent",,"Agent",,"",
"2.0","1",,,"22763983",,"Agent",,"Agent",,"",
"2.0","1",,,"2961982421",,"Agent",,"Agent",,"",
"2.0","1",,,"48478571",,"Agent",,"Agent",,"",
"2.0","1",,,"131774208",,"Agent",,"Agent",,"",
"252.0","95",,,"117118416",,"Agent",,"Agent",,"",
"8.0","4",,,"278094476",,"Agent",,"Agent",,"",
"11096.0","8115",,,"89820928",,"Agent",,"Agent",,"",
"204.0","92",,,"31422711",,"Agent",,"Agent",,"",
"3460.0","1238",,,"8839632",,"Agent",,"Agent",,"",
"41.0","19",,,"911294028",,"Agent",,"Agent",,"",
"169.0","72",,,"28221296",,"Agent",,"Agent",,"",
"2.0","1",,,"603673990",,"Agent",,"Agent",,"",
"371.0","84",,,"564028464",,"Agent",,"Agent",,"",
"73.0","30",,,"22197119",,"Agent",,"Agent",,"",
"171.0","66",,,"860334187",,"Agent",,"Agent",,"",
"2.0","1",,,"39575290",,"Agent",,"Agent",,"",
"173.0","54",,,"16045981",,"Agent",,"Agent",,"",
"100.0","38",,,"8795772",,"Agent",,"Agent",,"",
"2.0","1",,,"24453743",,"Agent",,"Agent",,"",
"2.0","1",,,"17778930",,"Agent",,"Agent",,"",
"4.0","1",,,"25525681",,"Agent",,"Agent",,"",
"123.0","30",,,"21728303",,"Agent",,"Agent",,"",
"6.0","3",,,"151707599",,"Agent",,"Agent",,"",
"79.0","29",,,"89760116",,"Agent",,"Agent",,"",
"48.0","20",,,"17050431",,"Agent",,"Agent",,"",
"80.0","40",,,"246341769",,"Agent",,"Agent",,"",
"120.0","54",,,"448566152",,"Agent",,"Agent",,"",
"2308.0","1921",,,"184918279",,"Agent",,"Agent",,"",
"203.0","83",,,"220911060",,"Agent",,"Agent",,"",
"276.0","132",,,"32433037",,"Agent",,"Agent",,"",
"27.0","10",,,"75541946",,"Agent",,"Agent",,"",
"262.0","78",,,"126085496",,"Agent",,"Agent",,"",
"132.0","57",,,"73238146",,"Agent",,"Agent",,"",
"220.0","81",,,"37036297",,"Agent",,"Agent",,"",
"527.0","415",,,"30043495",,"Agent",,"Agent",,"",
"290.0","115",,,"4923811",,"Agent",,"Agent",,"",
"25301.0","15380",,,"259395895",,"Agent",,"Agent",,"",
"1919.0","1127",,,"169586280",,"Agent",,"Agent",,"",
"1358.0","589",,,"16625082",,"Agent",,"Agent",,"",
"472.0","189",,,"1375289149",,"Agent",,"Agent",,"",
"1717.0","665",,,"1480852568",,"Agent",,"Agent",,"",
"523.0","264",,,"63188873",,"Agent",,"Agent",,"",
"309.0","148",,,"15224867",,"Agent",,"Agent",,"",
"515.0","195",,,"233842454",,"Agent",,"Agent",,"",
"951.0","328",,,"146252766",,"Agent",,"Agent",,"",
"2954.0","2379",,,"602199246",,"Agent",,"Agent",,"",
"301.0","140",,,"21269970",,"Agent",,"Agent",,"",
"1640.0","790",,,"7429102",,"Agent",,"Agent",,"",
"221.0","94",,,"242555999",,"Agent",,"Agent",,"",
"102.0","49",,,"20597460",,"Agent",,"Agent",,"",
"5483.0","3516",,,"15766082",,"Agent",,"Agent",,"",
"554.0","259",,,"19726613",,"Agent",,"Agent",,"",
"3091.0","1811",,,"151444950",,"Agent",,"Agent",,"",
"5472.0","2075",,,"118130765",,"Agent",,"Agent",,"",
"75.0","36",,,"49457533",,"Agent",,"Agent",,"",
"200.0","65",,,"4690043419",,"Agent",,"Agent",,"",
"10.0","5",,,"18012631",,"Agent",,"Agent",,"",
"25.0","8",,,"283386225",,"Agent",,"Agent",,"",
"3323.0","858",,,"300497193",,"Agent",,"Agent",,"",
"76.0","28",,,"18509818",,"Agent",,"Agent",,"",
"18.0","6",,,"70144495",,"Agent",,"Agent",,"",
"43.0","20",,,"22086608",,"Agent",,"Agent",,"",
"102.0","34",,,"58581480",,"Agent",,"Agent",,"",
"825.0","267",,,"90077282",,"Agent",,"Agent",,"",
"1164.0","773",,,"1025521",,"Agent",,"Agent",,"",
"128.0","44",,,"106291885",,"Agent",,"Agent",,"",
"3005.0","1840",,,"21800063",,"Agent",,"Agent",,"",
"2840.0","1676",,,"16018516",,"Agent",,"Agent",,"",
"490.0","206",,,"29607664",,"Agent",,"Agent",,"",
"1702.0","654",,,"450941680",,"Agent",,"Agent",,"",
"2068.0","873",,,"28181835",,"Agent",,"Agent",,"",
"5.0","1",,,"460348366",,"Agent",,"Agent",,"",
"57.0","26",,,"131839804",,"Agent",,"Agent",,"",
"240.0","90",,,"40927173",,"Agent",,"Agent",,"",
"5.0","1",,,"439071771",,"Agent",,"Agent",,"",
"3802.0","2624",,,"1176004076",,"Agent",,"Agent",,"",
"4596.0","3418",,,"19455864",,"Agent",,"Agent",,"",
"575.0","442",,,"16529160",,"Agent",,"Agent",,"",
"34.0","12",,,"43968671",,"Agent",,"Agent",,"",
"465.0","139",,,"16563015",,"Agent",,"Agent",,"",
"140.0","70",,,"14845376",,"Agent",,"Agent",,"",
"2620.0","1010",,,"33938700",,"Agent",,"Agent",,"",
"5814.0","4370",,,"142490217",,"Agent",,"Agent",,"",
"734.0","361",,,"5509762",,"Agent",,"Agent",,"",
"7042.0","5830",,,"119048111",,"Agent",,"Agent",,"",
"55.0","21",,,"17685258",,"Agent",,"Agent",,"",
"1087.0","432",,,"286432534",,"Agent",,"Agent",,"",
"78.0","23",,,"372837125",,"Agent",,"Agent",,"",
"14.0","7",,,"236916916",,"Agent",,"Agent",,"",
"147.0","66",,,"19407835",,"Agent",,"Agent",,"",
"2631.0","1334",,,"224320485",,"Agent",,"Agent",,"",
"116.0","58",,,"32010840",,"Agent",,"Agent",,"",
"18.0","9",,,"57768217",,"Agent",,"Agent",,"",
"8.0","4",,,"3170031728",,"Agent",,"Agent",,"",
"114.0","51",,,"529733928",,"Agent",,"Agent",,"",
"379.0","146",,,"20083388",,"Agent",,"Agent",,"",
"3509.0","2054",,,"17881467",,"Agent",,"Agent",,"",
"34.0","17",,,"281540744",,"Agent",,"Agent",,"",
"892.0","332",,,"13067732",,"Agent",,"Agent",,"",
"103.0","51",,,"52503751",,"Agent",,"Agent",,"",
"308.0","172",,,"18776942",,"Agent",,"Agent",,"",
"176.0","74",,,"257048565",,"Agent",,"Agent",,"",
"33.0","16",,,"48436234",,"Agent",,"Agent",,"",
"2033.0","666",,,"16244449",,"Agent",,"Agent",,"",
"1008.0","280",,,"136300373",,"Agent",,"Agent",,"",
"37.0","14",,,"846354889819279360",,"Agent",,"Agent",,"",
"4.0","2",,,"2258994919",,"Agent",,"Agent",,"",
"13.0","5",,,"15504419",,"Agent",,"Agent",,"",
"164.0","69",,,"14848798",,"Agent",,"Agent",,"",
"700.0","293",,,"29442313",,"Agent",,"Agent",,"",
"69.0","33",,,"26657119",,"Agent",,"Agent",,"",
"291.0","136",,,"293131808",,"Agent",,"Agent",,"",
"8.0","1",,,"39571573",,"Agent",,"Agent",,"",
"10.0","5",,,"34372586",,"Agent",,"Agent",,"",
"355.0","170",,,"73181712",,"Agent",,"Agent",,"",
"28.0","11",,,"17111646",,"Agent",,"Agent",,"",
"149.0","57",,,"117967849",,"Agent",,"Agent",,"",
"167.0","63",,,"3333055535",,"Agent",,"Agent",,"",
"129.0","38",,,"20493166",,"Agent",,"Agent",,"",
"311.0","136",,,"223870860",,"Agent",,"Agent",,"",
"428.0","194",,,"1531265618",,"Agent",,"Agent",,"",
"98.0","49",,,"1347285918",,"Agent",,"Agent",,"",
"393.0","111",,,"2303751216",,"Agent",,"Agent",,"",
"2.0","1",,,"834808506091966466",,"Agent",,"Agent",,"",
"12.0","6",,,"57160028",,"Agent",,"Agent",,"",
"128.0","46",,,"233364902",,"Agent",,"Agent",,"",
"703.0","299",,,"1976143068",,"Agent",,"Agent",,"",
"388.0","182",,,"17074440",,"Agent",,"Agent",,"",
"388.0","193",,,"14676022",,"Agent",,"Agent",,"",
"346.0","117",,,"288363743",,"Agent",,"Agent",,"",
"875.0","263",,,"16017475",,"Agent",,"Agent",,"",
"20.0","10",,,"241215352",,"Agent",,"Agent",,"",
"365.0","128",,,"233484761",,"Agent",,"Agent",,"",
"678.0","195",,,"22278303",,"Agent",,"Agent",,"",
"46.0","17",,,"263970953",,"Agent",,"Agent",,"",
"53.0","20",,,"27922157",,"Agent",,"Agent",,"",
"80.0","22",,,"108619944",,"Agent",,"Agent",,"",
"26.0","11",,,"15008539",,"Agent",,"Agent",,"",
"6.0","3",,,"32431468",,"Agent",,"Agent",,"",
"2.0","1",,,"34648965",,"Agent",,"Agent",,"",
"6.0","3",,,"6794502",,"Agent",,"Agent",,"",
"6.0","3",,,"49634218",,"Agent",,"Agent",,"",
"48.0","15",,,"105242077",,"Agent",,"Agent",,"",
"12.0","6",,,"17049255",,"Agent",,"Agent",,"",
"29.0","11",,,"8539242",,"Agent",,"Agent",,"",
"110.0","49",,,"146960180",,"Agent",,"Agent",,"",
"60.0","21",,,"21114659",,"Agent",,"Agent",,"",
"141.0","64",,,"1947265657",,"Agent",,"Agent",,"",
"461.0","193",,,"21866939",,"Agent",,"Agent",,"",
"2923.0","1100",,,"5392522",,"Agent",,"Agent",,"",
"65.0","27",,,"3131144855",,"Agent",,"Agent",,"",
"2.0","1",,,"72520597",,"Agent",,"Agent",,"",
"188.0","56",,,"338985020",,"Agent",,"Agent",,"",
"27.0","11",,,"14224719",,"Agent",,"Agent",,"",
"1922.0","676",,,"5402612",,"Agent",,"Agent",,"",
"64.0","29",,,"217749896",,"Agent",,"Agent",,"",
"417.0","115",,,"15295015",,"Agent",,"Agent",,"",
"22.0","5",,,"16558943",,"Agent",,"Agent",,"",
"816.0","297",,,"5741722",,"Agent",,"Agent",,"",
"8.0","4",,,"18064237",,"Agent",,"Agent",,"",
"2.0","1",,,"18377624",,"Agent",,"Agent",,"",
"20.0","9",,,"238319766",,"Agent",,"Agent",,"",
"6.0","1",,,"217088474",,"Agent",,"Agent",,"",
"7.0","2",,,"364217170",,"Agent",,"Agent",,"",
"7.0","3",,,"302564474",,"Agent",,"Agent",,"",
"2.0","1",,,"30243540",,"Agent",,"Agent",,"",
"2.0","1",,,"17996546",,"Agent",,"Agent",,"",
"36.0","18",,,"377020573",,"Agent",,"Agent",,"",
"109.0","57",,,"208155240",,"Agent",,"Agent",,"",
"39.0","17",,,"32071013",,"Agent",,"Agent",,"",
"37.0","18",,,"2330590446",,"Agent",,"Agent",,"",
"1311.0","466",,,"21619519",,"Agent",,"Agent",,"",
"163.0","60",,,"6724252",,"Agent",,"Agent",,"",
"2.0","1",,,"796937383081971713",,"Agent",,"Agent",,"",
"267.0","91",,,"14347972",,"Agent",,"Agent",,"",
"4.0","2",,,"58510019",,"Agent",,"Agent",,"",
"250.0","93",,,"77802639",,"Agent",,"Agent",,"",
"181.0","77",,,"4797361833",,"Agent",,"Agent",,"",
"32.0","16",,,"1360094042",,"Agent",,"Agent",,"",
"37.0","13",,,"292929271",,"Agent",,"Agent",,"",
"4.0","2",,,"82391199",,"Agent",,"Agent",,"",
"34.0","14",,,"18244206",,"Agent",,"Agent",,"",
"548.0","163",,,"38021361",,"Agent",,"Agent",,"",
"14.0","5",,,"3294572733",,"Agent",,"Agent",,"",
"2.0","1",,,"388620927",,"Agent",,"Agent",,"",
