Total Degree	Frequency	TF-IDF	Action	Current Node Name	New Node Name	Current Node Class	New Node Class	Current Nodeset Name	New Nodeset Name	Current Node Type	New Node Type
5.0	1		delete	52078696		Agent		Agent			
130.0	31			56565843		Agent		Agent			
158.0	70		delete	1330457336		Agent		Agent			
495.0	229		delete	18938912		Agent		Agent			
1557.0	1005			1687026697		Agent		Agent			
122.0	38		delete	1209642294		Agent		Agent			
21.0	6		delete	18962489		Agent		Agent			
64.0	25		delete	23583267		Agent		Agent			
3088.0	1433		delete	135515077		Agent		Agent			
31.0	11		delete	18184205		Agent		Agent			
42.0	13		delete	159549621		Agent		Agent			
2957.0	2660			485842327		Agent		Agent			
761.0	336		delete	236891946		Agent		Agent			
14.0	7		delete	3840475692		Agent		Agent			
287.0	105		delete	454119389		Agent		Agent			
18.0	6		delete	483195215		Agent		Agent			
1660.0	1332			17763819		Agent		Agent			
26.0	13		delete	16742053		Agent		Agent			
12.0	6		delete	839243038467715072		Agent		Agent			
26.0	13		delete	182978137		Agent		Agent			
178.0	58		delete	1078042598		Agent		Agent			
7.0	2		delete	14375047		Agent		Agent			
2.0	1		delete	739809170		Agent		Agent			
9.0	5		delete	783361737722621952		Agent		Agent			
240.0	65		delete	47475039		Agent		Agent			
15.0	6		delete	300642262		Agent		Agent			
1001.0	325		delete	7855062		Agent		Agent			
3328.0	1974			18029328		Agent		Agent			
160.0	80		delete	834189214652760065		Agent		Agent			
2.0	1		delete	105466806		Agent		Agent			
5725.0	3394			90478926		Agent		Agent			
6.0	3		delete	88656570		Agent		Agent			
40.0	17		delete	2601118704		Agent		Agent			
2882.0	1206			16291449		Agent		Agent			
3276.0	1119		delete	38936142		Agent		Agent			
8.0	4		delete	201131101		Agent		Agent			
9.0	2		delete	782739325		Agent		Agent			
1686.0	854			311989458		Agent		Agent			
5.0	2		delete	14083697		Agent		Agent			
2.0	1		delete	18552227		Agent		Agent			
434.0	128		delete	297100174		Agent		Agent			
712.0	475		delete	289236003		Agent		Agent			
500.0	163		delete	97040343		Agent		Agent			
3674.0	1378			19914257		Agent		Agent			
2309.0	1624			458234232		Agent		Agent			
101.0	23		delete	2373735295		Agent		Agent			
4.0	1		delete	2598431743		Agent		Agent			
4.0	2			47467960		Agent		Agent			
88.0	29		delete	320959649		Agent		Agent			
1957.0	1423			15909423		Agent		Agent			
330.0	125		delete	7313362		Agent		Agent			
92.0	36		delete	24554901		Agent		Agent			
30.0	9		delete	19870967		Agent		Agent			
2087.0	1236			14578230		Agent		Agent			
152.0	50		delete	2216041938		Agent		Agent			
680.0	242		delete	18164272		Agent		Agent			
799.0	262		delete	80617430		Agent		Agent			
645.0	247			232235048		Agent		Agent			
95.0	27		delete	14173930		Agent		Agent			
151.0	59		delete	15195539		Agent		Agent			
2181.0	813			23332846		Agent		Agent			
66.0	24		delete	116890278		Agent		Agent			
451.0	165		delete	16172747		Agent		Agent			
46.0	14		delete	161363435		Agent		Agent			
99.0	39		delete	89563994		Agent		Agent			
2.0	1		delete	38558836		Agent		Agent			
28.0	14		delete	45863728		Agent		Agent			
2642.0	1029			19734832		Agent		Agent			
654.0	185		delete	14075928		Agent		Agent			
8.0	4		delete	346497655		Agent		Agent			
223.0	55		delete	331803536		Agent		Agent			
5.0	1		delete	300735398		Agent		Agent			
1554.0	615		delete	742143		Agent		Agent			
78.0	27		delete	17174089		Agent		Agent			
6.0	2		delete	24941744		Agent		Agent			
4.0	2		delete	3179562488		Agent		Agent			
238.0	126		delete	18909939		Agent		Agent			
619.0	177		delete	15464697		Agent		Agent			
299.0	127		delete	22737278		Agent		Agent			
94.0	38		delete	22717141		Agent		Agent			
336.0	117		delete	18931556		Agent		Agent			
2.0	1		delete	4266769041		Agent		Agent			
3676.0	2963			238204655		Agent		Agent			
241.0	102		delete	2557521		Agent		Agent			
25.0	7		delete	4437233895		Agent		Agent			
564.0	179		delete	17471979		Agent		Agent			
148.0	61		delete	2835886194		Agent		Agent			
7.0	3		delete	625116367		Agent		Agent			
173.0	67		delete	16303106		Agent		Agent			
98.0	46		delete	97739866		Agent		Agent			
519.0	230		delete	970207298		Agent		Agent			
4.0	1		delete	339252526		Agent		Agent			
5.0	1		delete	3406231283		Agent		Agent			
62.0	31			3217279655		Agent		Agent			
748.0	527			16099513		Agent		Agent			
789.0	276		delete	9532402		Agent		Agent			
98.0	40		delete	226956469		Agent		Agent			
265.0	86		delete	85764133		Agent		Agent			
6033.0	5111			1247573930		Agent		Agent			
14.0	7		delete	378825945		Agent		Agent			
7.0	2		delete	25343700		Agent		Agent			
368.0	124		delete	4091551984		Agent		Agent			
12.0	6		delete	22594012		Agent		Agent			
120.0	53		delete	17005368		Agent		Agent			
16.0	7		delete	199189396		Agent		Agent			
5.0	1		delete	792414116		Agent		Agent			
161.0	35		delete	1440641		Agent		Agent			
29.0	10		delete	1382181853		Agent		Agent			
9.0	3		delete	9149492		Agent		Agent			
52.0	26		delete	15997022		Agent		Agent			
34.0	8		delete	71256932		Agent		Agent			
7.0	2		delete	2300590392		Agent		Agent			
1479.0	468		delete	14677919		Agent		Agent			
30.0	11		delete	1087153770		Agent		Agent			
2446.0	1902			282609416		Agent		Agent			
100.0	35		delete	169156588		Agent		Agent			
24.0	11		delete	53419987		Agent		Agent			
608.0	455			146449017		Agent		Agent			
4.0	1		delete	14527544		Agent		Agent			
163.0	60			12491732		Agent		Agent			
14.0	5		delete	24610062		Agent		Agent			
40.0	20		delete	36978727		Agent		Agent			
96.0	50		delete	482481797		Agent		Agent			
19.0	5		delete	22936597		Agent		Agent			
7.0	4		delete	32523346		Agent		Agent			
4.0	2		delete	28037631		Agent		Agent			
4.0	2		delete	36513246		Agent		Agent			
4.0	2		delete	18755564		Agent		Agent			
39.0	13		delete	430752604		Agent		Agent			
2037.0	837		delete	612473		Agent		Agent			
342.0	124		delete	15100219		Agent		Agent			
2.0	1		delete	22236611		Agent		Agent			
1513.0	573		delete	37590426		Agent		Agent			
2256.0	1080			12354832		Agent		Agent			
483.0	226			245412130		Agent		Agent			
20.0	6		delete	231215321		Agent		Agent			
2.0	1		delete	16035259		Agent		Agent			
33.0	15		delete	21137643		Agent		Agent			
7.0	3		delete	47116588		Agent		Agent			
7852.0	5799			108726910		Agent		Agent			
2.0	1		delete	25185252		Agent		Agent			
177.0	63		delete	18978553		Agent		Agent			
8161.0	5017			22129280		Agent		Agent			
108.0	41		delete	15891430		Agent		Agent			
3396.0	1220		delete	800707492346925056		Agent		Agent			
286.0	127		delete	18915145		Agent		Agent			
5065.0	2121			123327472		Agent		Agent			
8.0	3		delete	2455095781		Agent		Agent			
8.0	3		delete	828385154380947456		Agent		Agent			
5773.0	3024			82167518		Agent		Agent			
405.0	136		delete	15978412		Agent		Agent			
31.0	15		delete	250780210		Agent		Agent			
26.0	12		delete	45111170		Agent		Agent			
796.0	241		delete	7848802		Agent		Agent			
2.0	1		delete	3892986257		Agent		Agent			
70.0	35		delete	76449921		Agent		Agent			
798.0	261		delete	19084896		Agent		Agent			
6.0	3		delete	460618806		Agent		Agent			
12.0	5		delete	22676232		Agent		Agent			
30.0	15		delete	2821417461		Agent		Agent			
34.0	12		delete	1319245694		Agent		Agent			
7.0	1		delete	196336581		Agent		Agent			
9.0	3		delete	112281966		Agent		Agent			
1646.0	1118			19414637		Agent		Agent			
47.0	25		delete	229619787		Agent		Agent			
52.0	25			1051255058		Agent		Agent			
230.0	91		delete	18217117		Agent		Agent			
59.0	22		delete	182468745		Agent		Agent			
6.0	3		delete	16354517		Agent		Agent			
448.0	241			91471584		Agent		Agent			
16.0	4		delete	39764781		Agent		Agent			
2380.0	1920		delete	316214456		Agent		Agent			
290.0	218		delete	24913074		Agent		Agent			
175.0	50		delete	11347122		Agent		Agent			
45.0	12		delete	1598644159		Agent		Agent			
10.0	3		delete	26914630		Agent		Agent			
17.0	4		delete	738080573365702657		Agent		Agent			
18.0	5		delete	207068927		Agent		Agent			
8.0	4		delete	18123507		Agent		Agent			
2.0	1		delete	20608754		Agent		Agent			
51.0	4			17975055		Agent		Agent			
511.0	367			247729807		Agent		Agent			
6.0	3		delete	777397489		Agent		Agent			
680.0	562			42854489		Agent		Agent			
2223.0	1994			112223837		Agent		Agent			
79.0	36		delete	17150476		Agent		Agent			
32.0	15		delete	18728203		Agent		Agent			
387.0	229			111121582		Agent		Agent			
12.0	3		delete	16247383		Agent		Agent			
15.0	3		delete	19363044		Agent		Agent			
1097.0	689			135162675		Agent		Agent			
2.0	1		delete	319593936		Agent		Agent			
71.0	29			23522532		Agent		Agent			
85.0	54			412538089		Agent		Agent			
6.0	3		delete	218647820		Agent		Agent			
10.0	5		delete	58650356		Agent		Agent			
28.0	14		delete	705526353534152704		Agent		Agent			
22.0	11		delete	26132109		Agent		Agent			
17.0	10		delete	847182688314195968		Agent		Agent			
30.0	15		delete	67418441		Agent		Agent			
107.0	19			21707346		Agent		Agent			
2656.0	1847			34305464		Agent		Agent			
11.0	3		delete	257596125		Agent		Agent			
3274.0	909		delete	15446531		Agent		Agent			
153.0	38		delete	472587261		Agent		Agent			
8785.0	5095			15837659		Agent		Agent			
5.0	1		delete	14542850		Agent		Agent			
57.0	18		delete	2574694502		Agent		Agent			
10520.0	8380			209787354		Agent		Agent			
36.0	14		delete	239509917		Agent		Agent			
40.0	18		delete	324771951		Agent		Agent			
100.0	33		delete	34381878		Agent		Agent			
8.0	4		delete	740962342268194816		Agent		Agent			
21.0	8		delete	1022945166		Agent		Agent			
351.0	106		delete	927818520		Agent		Agent			
22.0	6		delete	100136358		Agent		Agent			
292.0	242		delete	3048160253		Agent		Agent			
57.0	25		delete	1097161		Agent		Agent			
7.0	2		delete	20928366		Agent		Agent			
7.0	3		delete	2660927315		Agent		Agent			
4.0	2		delete	2685071		Agent		Agent			
24.0	12		delete	32166535		Agent		Agent			
174.0	53		delete	822216251510505472		Agent		Agent			
39.0	9		delete	4258291115		Agent		Agent			
4.0	2		delete	89472479		Agent		Agent			
32.0	15		delete	478112434		Agent		Agent			
298.0	133		delete	811229675758505984		Agent		Agent			
135.0	53		delete	867351037		Agent		Agent			
4.0	2		delete	111631792		Agent		Agent			
98.0	41		delete	174145542		Agent		Agent			
4.0	2		delete	303177594		Agent		Agent			
44.0	15		delete	104227735		Agent		Agent			
40.0	11		delete	12909552		Agent		Agent			
16729.0	8852			22891564		Agent		Agent			
5566.0	4463			140901881		Agent		Agent			
52.0	24		delete	125601462		Agent		Agent			
9.0	3		delete	2753494578		Agent		Agent			
64.0	20		delete	617854798		Agent		Agent			
7.0	3		delete	721838935660437504		Agent		Agent			
1209.0	579		delete	15745368		Agent		Agent			
196.0	120		delete	23330377		Agent		Agent			
453.0	152		delete	7309052		Agent		Agent			
32.0	9		delete	106228835		Agent		Agent			
16.0	8		delete	325845532		Agent		Agent			
10.0	5		delete	20922043		Agent		Agent			
14.0	7		delete	23606073		Agent		Agent			
9995.0	6694			19038768		Agent		Agent			
46.0	22		delete	7091082		Agent		Agent			
32.0	11		delete	326369670		Agent		Agent			
21.0	8		delete	105180998		Agent		Agent			
262.0	64		delete	17839398		Agent		Agent			
95.0	53		delete	30029450		Agent		Agent			
5.0	2		delete	135476005		Agent		Agent			
4.0	2		delete	253811722		Agent		Agent			
2395.0	1707			64632598		Agent		Agent			
2.0	1		delete	76777454		Agent		Agent			
398.0	156		delete	16184358		Agent		Agent			
71.0	37			238252964		Agent		Agent			
16.0	6		delete	294015885		Agent		Agent			
1331.0	1046			45128645		Agent		Agent			
416.0	127			18804789		Agent		Agent			
12.0	6		delete	18139619		Agent		Agent			
4.0	1		delete	78506305		Agent		Agent			
11.0	5		delete	533401177		Agent		Agent			
2.0	1		delete	741270794		Agent		Agent			
2023.0	974		delete	823693635564802048		Agent		Agent			
137.0	64		delete	147725246		Agent		Agent			
3766.0	2790			118747545		Agent		Agent			
670.0	212		delete	27101698		Agent		Agent			
2637.0	1366			407396556		Agent		Agent			
116.0	38		delete	20002475		Agent		Agent			
760.0	290		delete	13393052		Agent		Agent			
27.0	13		delete	80366991		Agent		Agent			
106.0	47		delete	822127086194348032		Agent		Agent			
8.0	4		delete	23169827		Agent		Agent			
915.0	290		delete	31058145		Agent		Agent			
184.0	88		delete	388555493		Agent		Agent			
9596.0	6252			327862439		Agent		Agent			
290.0	169		delete	255471924		Agent		Agent			
811.0	229		delete	60783724		Agent		Agent			
944.0	429		delete	471672239		Agent		Agent			
731.0	337			17243733		Agent		Agent			
262.0	97		delete	4276158575		Agent		Agent			
3138.0	1146			52392666		Agent		Agent			
174.0	60		delete	23030211		Agent		Agent			
839.0	333		delete	71048726		Agent		Agent			
454.0	151		delete	564069706		Agent		Agent			
54.0	26		delete	22760252		Agent		Agent			
8.0	4		delete	20677966		Agent		Agent			
279.0	84		delete	15952856		Agent		Agent			
78.0	39		delete	289963138		Agent		Agent			
73.0	28		delete	21056978		Agent		Agent			
51.0	24		delete	4245547949		Agent		Agent			
313.0	107		delete	37723353		Agent		Agent			
56.0	20		delete	20776190		Agent		Agent			
640.0	288		delete	330579721		Agent		Agent			
108.0	41		delete	31173062		Agent		Agent			
36.0	13		delete	14216661		Agent		Agent			
406.0	160		delete	15751676		Agent		Agent			
3187.0	1083			705706292		Agent		Agent			
5.0	2		delete	613220054		Agent		Agent			
4.0	2		delete	166906685		Agent		Agent			
1778.0	1162			48144950		Agent		Agent			
13941.0	8166			18678924		Agent		Agent			
27.0	11		delete	466532637		Agent		Agent			
175.0	51			12926172		Agent		Agent			
42.0	21		delete	180505807		Agent		Agent			
106.0	36		delete	13404292		Agent		Agent			
23.0	9		delete	14119371		Agent		Agent			
242.0	80		delete	45511355		Agent		Agent			
102.0	51		delete	29547260		Agent		Agent			
14.0	5		delete	189963921		Agent		Agent			
311.0	150		delete	1068481578		Agent		Agent			
16.0	5		delete	64197283		Agent		Agent			
159.0	44		delete	61875523		Agent		Agent			
36.0	11		delete	136361303		Agent		Agent			
18.0	9		delete	14226882		Agent		Agent			
10.0	2		delete	2188359224		Agent		Agent			
4.0	2		delete	15460572		Agent		Agent			
57.0	23		delete	18013279		Agent		Agent			
589.0	272		delete	827258161841135623		Agent		Agent			
150.0	69		delete	18247062		Agent		Agent			
2515.0	1370			154985728		Agent		Agent			
1972.0	622		delete	235196204		Agent		Agent			
1039.0	348		delete	184860130		Agent		Agent			
3272.0	1339			87271106		Agent		Agent			
2.0	1		delete	183867147		Agent		Agent			
202.0	114		delete	1313424913		Agent		Agent			
6.0	3		delete	246323183		Agent		Agent			
97.0	46		delete	22055226		Agent		Agent			
40.0	20		delete	1201780777		Agent		Agent			
150.0	75		delete	16420152		Agent		Agent			
273.0	110		delete	17539497		Agent		Agent			
17.0	8		delete	9269372		Agent		Agent			
4.0	2		delete	32143326		Agent		Agent			
49.0	27			85146065		Agent		Agent			
60.0	26		delete	902306761		Agent		Agent			
53.0	22		delete	761220739898847232		Agent		Agent			
13.0	5		delete	32875790		Agent		Agent			
9.0	3		delete	252850016		Agent		Agent			
2.0	1		delete	182161200		Agent		Agent			
12.0	6		delete	322293052		Agent		Agent			
15.0	5		delete	3299813970		Agent		Agent			
2.0	1		delete	3316100488		Agent		Agent			
71.0	34		delete	52066271		Agent		Agent			
26.0	11		delete	759901363		Agent		Agent			
4.0	1		delete	2736335258		Agent		Agent			
4.0	2		delete	707276972		Agent		Agent			
174.0	71		delete	191477653		Agent		Agent			
6.0	3		delete	247277468		Agent		Agent			
65.0	22		delete	22178780		Agent		Agent			
2.0	1		delete	2290222472		Agent		Agent			
1540.0	523		delete	12612432		Agent		Agent			
1424.0	628		delete	21157904		Agent		Agent			
1881.0	620		delete	126722715		Agent		Agent			
11.0	4		delete	97254526		Agent		Agent			
141.0	61		delete	16334139		Agent		Agent			
9.0	3		delete	19321357		Agent		Agent			
4.0	1		delete	737776641359781888		Agent		Agent			
6.0	3		delete	23678636		Agent		Agent			
26.0	12		delete	19362299		Agent		Agent			
2.0	1		delete	365644014		Agent		Agent			
4.0	2		delete	20177956		Agent		Agent			
5.0	1		delete	79028016		Agent		Agent			
19.0	8		delete	2367911		Agent		Agent			
2.0	1		delete	37242629		Agent		Agent			
633.0	308		delete	11134252		Agent		Agent			
142.0	71		delete	2836941830		Agent		Agent			
8.0	4		delete	414322390		Agent		Agent			
2.0	1		delete	259047354		Agent		Agent			
2.0	1		delete	119107709		Agent		Agent			
4.0	2		delete	617491626		Agent		Agent			
18.0	9		delete	276254736		Agent		Agent			
24.0	12		delete	29286254		Agent		Agent			
565.0	226		delete	14992591		Agent		Agent			
6.0	3		delete	16212685		Agent		Agent			
228.0	97		delete	21789369		Agent		Agent			
4.0	2		delete	15810195		Agent		Agent			
46.0	21		delete	17373329		Agent		Agent			
2.0	1		delete	19994279		Agent		Agent			
2.0	1		delete	809081364		Agent		Agent			
7.0	4		delete	65523275		Agent		Agent			
6.0	3		delete	790826078		Agent		Agent			
10.0	5		delete	24438725		Agent		Agent			
185.0	60		delete	49049279		Agent		Agent			
66.0	30		delete	230785496		Agent		Agent			
556.0	224			522282462		Agent		Agent			
150.0	47		delete	43797990		Agent		Agent			
4.0	1		delete	1436659309		Agent		Agent			
18.0	7		delete	1198406491		Agent		Agent			
508.0	173		delete	34310801		Agent		Agent			
56.0	27		delete	234022257		Agent		Agent			
449.0	215		delete	237348797		Agent		Agent			
519.0	238			71294756		Agent		Agent			
4.0	2		delete	29517014		Agent		Agent			
2.0	1		delete	34373883		Agent		Agent			
2.0	1		delete	506713563		Agent		Agent			
350.0	102		delete	573918122		Agent		Agent			
46.0	24			121539446		Agent		Agent			
464.0	338		delete	2876420003		Agent		Agent			
22.0	11		delete	204072843		Agent		Agent			
1667.0	701			17436250		Agent		Agent			
1334.0	361		delete	16664681		Agent		Agent			
259.0	114		delete	278124059		Agent		Agent			
440.0	181		delete	171598736		Agent		Agent			
410.0	194		delete	8775672		Agent		Agent			
25.0	11		delete	15198507		Agent		Agent			
20.0	10		delete	4180072252		Agent		Agent			
6.0	3		delete	106597684		Agent		Agent			
83.0	24		delete	1583642803		Agent		Agent			
1319.0	558			13804112		Agent		Agent			
257.0	85		delete	1267887043		Agent		Agent			
197.0	100		delete	3341872458		Agent		Agent			
737.0	287		delete	2848493051		Agent		Agent			
585.0	286		delete	19611483		Agent		Agent			
50.0	20		delete	17066992		Agent		Agent			
20.0	10		delete	595898067		Agent		Agent			
4372.0	3038			20658469		Agent		Agent			
4638.0	2682			34371118		Agent		Agent			
1011.0	441		delete	227682918		Agent		Agent			
6.0	3		delete	242828495		Agent		Agent			
118.0	38		delete	724702259712499713		Agent		Agent			
58.0	29		delete	2853601181		Agent		Agent			
23.0	7		delete	114332930		Agent		Agent			
50.0	16		delete	42546969		Agent		Agent			
9.0	3		delete	16745753		Agent		Agent			
22.0	6		delete	81756964		Agent		Agent			
6.0	3		delete	23378343		Agent		Agent			
4.0	2		delete	278702482		Agent		Agent			
40.0	17			21664938		Agent		Agent			
7.0	3		delete	24416813		Agent		Agent			
20.0	9		delete	204079234		Agent		Agent			
42.0	21		delete	97082147		Agent		Agent			
226.0	76			27545271		Agent		Agent			
22.0	5		delete	980793026		Agent		Agent			
72.0	26		delete	15810008		Agent		Agent			
3547.0	2658			16170253		Agent		Agent			
1838.0	615		delete	16868756		Agent		Agent			
4.0	2		delete	993698827		Agent		Agent			
412.0	123		delete	44317593		Agent		Agent			
3775.0	2292		delete	66768858		Agent		Agent			
62.0	31		delete	72940275		Agent		Agent			
376.0	156		delete	172858784		Agent		Agent			
1059.0	500		delete	476256944		Agent		Agent			
2.0	1		delete	72870269		Agent		Agent			
198.0	91		delete	1499993378		Agent		Agent			
182.0	86		delete	18166778		Agent		Agent			
1127.0	619			28049266		Agent		Agent			
24.0	12		delete	2753465927		Agent		Agent			
14.0	5		delete	18396319		Agent		Agent			
8.0	2		delete	2472577082		Agent		Agent			
6.0	2		delete	875283222		Agent		Agent			
4.0	2		delete	1533861080		Agent		Agent			
182.0	64		delete	1344951		Agent		Agent			
198.0	54		delete	16892481		Agent		Agent			
793.0	285		delete	22302678		Agent		Agent			
956.0	392			303898942		Agent		Agent			
65.0	25			47694175		Agent		Agent			
73.0	23		delete	1661586091		Agent		Agent			
4.0	2		delete	548847997		Agent		Agent			
8.0	3		delete	348065113		Agent		Agent			
73.0	29		delete	237886660		Agent		Agent			
560.0	260			255620328		Agent		Agent			
56.0	20		delete	6311942		Agent		Agent			
32.0	14		delete	132634672		Agent		Agent			
964.0	611		delete	181419468		Agent		Agent			
414.0	169		delete	208736091		Agent		Agent			
62.0	27		delete	145781306		Agent		Agent			
29.0	10		delete	1286241668		Agent		Agent			
1552.0	599			159655293		Agent		Agent			
4152.0	2859			92544900		Agent		Agent			
4.0	2		delete	19204518		Agent		Agent			
590.0	192		delete	51781119		Agent		Agent			
763.0	231		delete	22816767		Agent		Agent			
7.0	2		delete	368656383		Agent		Agent			
226.0	85		delete	49204865		Agent		Agent			
6.0	3		delete	40145940		Agent		Agent			
8.0	4		delete	110459289		Agent		Agent			
4.0	2		delete	16138406		Agent		Agent			
72.0	30		delete	241201438		Agent		Agent			
64.0	28			17897395		Agent		Agent			
2941.0	861		delete	17243582		Agent		Agent			
809.0	258		delete	15359578		Agent		Agent			
2541.0	1634			18637396		Agent		Agent			
22.0	8		delete	72761998		Agent		Agent			
10.0	5		delete	95713333		Agent		Agent			
2.0	1		delete	3461845452		Agent		Agent			
17.0	4		delete	404831994		Agent		Agent			
736.0	258		delete	2969760609		Agent		Agent			
3577.0	2058			6904552		Agent		Agent			
128.0	86		delete	74760116		Agent		Agent			
1513.0	480		delete	55948054		Agent		Agent			
1183.0	431		delete	309282144		Agent		Agent			
702.0	241			49700792		Agent		Agent			
219.0	82		delete	382685028		Agent		Agent			
10.0	5		delete	260377391		Agent		Agent			
346.0	150		delete	247334603		Agent		Agent			
22.0	11		delete	49783304		Agent		Agent			
105.0	33		delete	116402625		Agent		Agent			
8.0	2		delete	46775436		Agent		Agent			
475.0	153		delete	54622050		Agent		Agent			
107.0	39		delete	902200087		Agent		Agent			
22.0	7		delete	133663801		Agent		Agent			
247.0	81		delete	174110843		Agent		Agent			
27.0	15		delete	22742987		Agent		Agent			
249.0	67		delete	17152053		Agent		Agent			
143.0	48		delete	25049056		Agent		Agent			
607.0	140		delete	1994321		Agent		Agent			
10.0	5		delete	821760599084376065		Agent		Agent			
7.0	2		delete	14163474		Agent		Agent			
394.0	180		delete	860555190		Agent		Agent			
33.0	10		delete	58708507		Agent		Agent			
20.0	10		delete	52661430		Agent		Agent			
55.0	19		delete	722117494899679232		Agent		Agent			
2.0	1		delete	4534193952		Agent		Agent			
34.0	8		delete	38395124		Agent		Agent			
2.0	1		delete	395021532		Agent		Agent			
2449.0	1959		delete	44660449		Agent		Agent			
16.0	8		delete	14585555		Agent		Agent			
34.0	17		delete	713145683264536580		Agent		Agent			
77.0	35		delete	17965092		Agent		Agent			
144.0	70		delete	1071777608		Agent		Agent			
4263.0	2576			27055034		Agent		Agent			
380.0	107		delete	158414847		Agent		Agent			
1015.0	405			17107316		Agent		Agent			
32.0	13		delete	294044740		Agent		Agent			
137.0	48		delete	2434191967		Agent		Agent			
3762.0	2561			164273824		Agent		Agent			
410.0	124		delete	67958182		Agent		Agent			
6.0	1		delete	23303281		Agent		Agent			
18.0	6		delete	14642495		Agent		Agent			
65.0	24		delete	3819701		Agent		Agent			
278.0	154		delete	47438401		Agent		Agent			
63.0	18		delete	99401353		Agent		Agent			
4.0	1		delete	18889961		Agent		Agent			
59.0	18		delete	15970820		Agent		Agent			
37.0	10		delete	811239440916054016		Agent		Agent			
52.0	26		delete	21964954		Agent		Agent			
2.0	1		delete	2171400338		Agent		Agent			
4.0	2		delete	755992945		Agent		Agent			
2.0	1		delete	72392748		Agent		Agent			
37.0	11		delete	743161872669630464		Agent		Agent			
2.0	1		delete	2937210191		Agent		Agent			
2.0	1		delete	22763983		Agent		Agent			
2.0	1		delete	2961982421		Agent		Agent			
2.0	1		delete	48478571		Agent		Agent			
2.0	1		delete	131774208		Agent		Agent			
252.0	95		delete	117118416		Agent		Agent			
8.0	4		delete	278094476		Agent		Agent			
11096.0	8115			89820928		Agent		Agent			
204.0	92		delete	31422711		Agent		Agent			
3460.0	1238		delete	8839632		Agent		Agent			
41.0	19		delete	911294028		Agent		Agent			
169.0	72		delete	28221296		Agent		Agent			
2.0	1		delete	603673990		Agent		Agent			
371.0	84			564028464		Agent		Agent			
73.0	30		delete	22197119		Agent		Agent			
171.0	66		delete	860334187		Agent		Agent			
2.0	1		delete	39575290		Agent		Agent			
173.0	54		delete	16045981		Agent		Agent			
100.0	38		delete	8795772		Agent		Agent			
2.0	1		delete	24453743		Agent		Agent			
2.0	1		delete	17778930		Agent		Agent			
4.0	1		delete	25525681		Agent		Agent			
123.0	30		delete	21728303		Agent		Agent			
6.0	3		delete	151707599		Agent		Agent			
79.0	29			89760116		Agent		Agent			
48.0	20		delete	17050431		Agent		Agent			
80.0	40		delete	246341769		Agent		Agent			
120.0	54			448566152		Agent		Agent			
2308.0	1921			184918279		Agent		Agent			
203.0	83		delete	220911060		Agent		Agent			
276.0	132		delete	32433037		Agent		Agent			
27.0	10		delete	75541946		Agent		Agent			
262.0	78		delete	126085496		Agent		Agent			
132.0	57		delete	73238146		Agent		Agent			
220.0	81		delete	37036297		Agent		Agent			
527.0	415			30043495		Agent		Agent			
290.0	115		delete	4923811		Agent		Agent			
25301.0	15380			259395895		Agent		Agent			
1919.0	1127			169586280		Agent		Agent			
1358.0	589			16625082		Agent		Agent			
472.0	189		delete	1375289149		Agent		Agent			
1717.0	665		delete	1480852568		Agent		Agent			
523.0	264			63188873		Agent		Agent			
309.0	148		delete	15224867		Agent		Agent			
515.0	195		delete	233842454		Agent		Agent			
951.0	328		delete	146252766		Agent		Agent			
2954.0	2379			602199246		Agent		Agent			
301.0	140		delete	21269970		Agent		Agent			
1640.0	790		delete	7429102		Agent		Agent			
221.0	94		delete	242555999		Agent		Agent			
102.0	49		delete	20597460		Agent		Agent			
5483.0	3516			15766082		Agent		Agent			
554.0	259		delete	19726613		Agent		Agent			
3091.0	1811			151444950		Agent		Agent			
5472.0	2075			118130765		Agent		Agent			
75.0	36		delete	49457533		Agent		Agent			
200.0	65		delete	4690043419		Agent		Agent			
10.0	5		delete	18012631		Agent		Agent			
25.0	8		delete	283386225		Agent		Agent			
3323.0	858			300497193		Agent		Agent			
76.0	28		delete	18509818		Agent		Agent			
18.0	6		delete	70144495		Agent		Agent			
43.0	20		delete	22086608		Agent		Agent			
102.0	34		delete	58581480		Agent		Agent			
825.0	267			90077282		Agent		Agent			
1164.0	773			1025521		Agent		Agent			
128.0	44		delete	106291885		Agent		Agent			
3005.0	1840			21800063		Agent		Agent			
2840.0	1676			16018516		Agent		Agent			
490.0	206			29607664		Agent		Agent			
1702.0	654		delete	450941680		Agent		Agent			
2068.0	873			28181835		Agent		Agent			
5.0	1		delete	460348366		Agent		Agent			
57.0	26		delete	131839804		Agent		Agent			
240.0	90		delete	40927173		Agent		Agent			
5.0	1		delete	439071771		Agent		Agent			
3802.0	2624			1176004076		Agent		Agent			
4596.0	3418			19455864		Agent		Agent			
575.0	442			16529160		Agent		Agent			
34.0	12		delete	43968671		Agent		Agent			
465.0	139		delete	16563015		Agent		Agent			
140.0	70		delete	14845376		Agent		Agent			
2620.0	1010			33938700		Agent		Agent			
5814.0	4370			142490217		Agent		Agent			
734.0	361		delete	5509762		Agent		Agent			
7042.0	5830			119048111		Agent		Agent			
55.0	21		delete	17685258		Agent		Agent			
1087.0	432			286432534		Agent		Agent			
78.0	23		delete	372837125		Agent		Agent			
14.0	7		delete	236916916		Agent		Agent			
147.0	66		delete	19407835		Agent		Agent			
2631.0	1334			224320485		Agent		Agent			
