"Total Degree","Frequency","TF-IDF","Action","Current Node Name","New Node Name","Current Node Class","New Node Class","Current Nodeset Name","New Nodeset Name","Current Node Type","New Node Type"
"2.0","1",,,"15444206",,"Agent",,"Agent",,"",
"2.0","1",,,"848319596104953857",,"Agent",,"Agent",,"",
"2.0","1",,,"19651222",,"Agent",,"Agent",,"",
"2.0","1",,,"15742294",,"Agent",,"Agent",,"",
"2.0","1",,,"20773092",,"Agent",,"Agent",,"",
"2.0","1",,,"20021391",,"Agent",,"Agent",,"",
"8.0","4",,,"16324767",,"Agent",,"Agent",,"",
"2.0","1",,,"729168722",,"Agent",,"Agent",,"",
"4.0","2",,,"15371292",,"Agent",,"Agent",,"",
"2.0","1",,,"2182624394",,"Agent",,"Agent",,"",
"2.0","1",,,"21681351",,"Agent",,"Agent",,"",
"8.0","4",,,"3131757934",,"Agent",,"Agent",,"",
"21.0","7",,,"1525651554",,"Agent",,"Agent",,"",
"2.0","1",,,"779069724",,"Agent",,"Agent",,"",
"6.0","3",,,"375243084",,"Agent",,"Agent",,"",
"2.0","1",,,"4830508799",,"Agent",,"Agent",,"",
"2.0","1",,,"1132034258",,"Agent",,"Agent",,"",
"59.0","25",,,"495149176",,"Agent",,"Agent",,"",
"8.0","4",,,"2333746914",,"Agent",,"Agent",,"",
"8.0","4",,,"161258303",,"Agent",,"Agent",,"",
"12.0","3",,,"618116468",,"Agent",,"Agent",,"",
"2.0","1",,,"18777302",,"Agent",,"Agent",,"",
"16.0","4",,,"1581929683",,"Agent",,"Agent",,"",
"2.0","1",,,"37694540",,"Agent",,"Agent",,"",
"32.0","14",,,"153307097",,"Agent",,"Agent",,"",
"2.0","1",,,"21962284",,"Agent",,"Agent",,"",
"4.0","1",,,"4494591735",,"Agent",,"Agent",,"",
"3.0","2",,,"13724572",,"Agent",,"Agent",,"",
"35.0","16",,,"22276141",,"Agent",,"Agent",,"",
"2.0","1",,,"2680624387",,"Agent",,"Agent",,"",
"76.0","38",,,"377534571",,"Agent",,"Agent",,"",
"9.0","2",,,"2409024618",,"Agent",,"Agent",,"",
"2.0","1",,,"109761463",,"Agent",,"Agent",,"",
"2.0","1",,,"388451165",,"Agent",,"Agent",,"",
"2.0","1",,,"14266331",,"Agent",,"Agent",,"",
"2.0","1",,,"296546679",,"Agent",,"Agent",,"",
"4.0","2",,,"784842446",,"Agent",,"Agent",,"",
"66.0","30",,,"394704947",,"Agent",,"Agent",,"",
"2.0","1",,,"257199814",,"Agent",,"Agent",,"",
"2.0","1",,,"15265490",,"Agent",,"Agent",,"",
"49.0","24",,,"16453846",,"Agent",,"Agent",,"",
"8.0","4",,,"749523404",,"Agent",,"Agent",,"",
"2.0","1",,,"95071420",,"Agent",,"Agent",,"",
"27.0","11",,,"195575801",,"Agent",,"Agent",,"",
"8.0","4",,,"25893832",,"Agent",,"Agent",,"",
"22.0","4",,,"59500657",,"Agent",,"Agent",,"",
"10.0","4",,,"2391",,"Agent",,"Agent",,"",
"2.0","1",,,"94154596",,"Agent",,"Agent",,"",
"4.0","2",,,"455827744",,"Agent",,"Agent",,"",
"2.0","1",,,"1015489176",,"Agent",,"Agent",,"",
"2.0","1",,,"4399789223",,"Agent",,"Agent",,"",
"2.0","1",,,"737386722",,"Agent",,"Agent",,"",
"2.0","1",,,"3302816053",,"Agent",,"Agent",,"",
"1660.0","881",,,"126334018",,"Agent",,"Agent",,"",
"2.0","1",,,"744139032",,"Agent",,"Agent",,"",
"2.0","1",,,"1411332020",,"Agent",,"Agent",,"",
"8.0","4",,,"56749735",,"Agent",,"Agent",,"",
"4.0","2",,,"826871126466912258",,"Agent",,"Agent",,"",
"4.0","2",,,"788989373861666816",,"Agent",,"Agent",,"",
"2.0","1",,,"1324716006",,"Agent",,"Agent",,"",
"2.0","1",,,"59831320",,"Agent",,"Agent",,"",
"2.0","1",,,"866704835273523203",,"Agent",,"Agent",,"",
"2.0","1",,,"705549741283794944",,"Agent",,"Agent",,"",
"4.0","2",,,"59319525",,"Agent",,"Agent",,"",
"2.0","1",,,"218253148",,"Agent",,"Agent",,"",
"6.0","3",,,"3413049281",,"Agent",,"Agent",,"",
"4.0","2",,,"3425210638",,"Agent",,"Agent",,"",
"2.0","1",,,"340045056",,"Agent",,"Agent",,"",
"2.0","1",,,"406513179",,"Agent",,"Agent",,"",
"2.0","1",,,"2538309074",,"Agent",,"Agent",,"",
"4.0","2",,,"320967163",,"Agent",,"Agent",,"",
"4.0","2",,,"2599136157",,"Agent",,"Agent",,"",
"2.0","1",,,"729511212",,"Agent",,"Agent",,"",
"2.0","1",,,"195070336",,"Agent",,"Agent",,"",
"8.0","4",,,"824629442781806593",,"Agent",,"Agent",,"",
"2.0","1",,,"769360332850475009",,"Agent",,"Agent",,"",
"4.0","2",,,"1458502212",,"Agent",,"Agent",,"",
"2.0","1",,,"129049649",,"Agent",,"Agent",,"",
"2.0","1",,,"736426456071471104",,"Agent",,"Agent",,"",
"2.0","1",,,"790718938317479936",,"Agent",,"Agent",,"",
"10.0","5",,,"1061649547",,"Agent",,"Agent",,"",
"6.0","3",,,"301525248",,"Agent",,"Agent",,"",
"4.0","2",,,"3950675843",,"Agent",,"Agent",,"",
"2.0","1",,,"802195958431891456",,"Agent",,"Agent",,"",
"2.0","1",,,"15906702",,"Agent",,"Agent",,"",
"2.0","1",,,"3093706139",,"Agent",,"Agent",,"",
"26.0","9",,,"15650573",,"Agent",,"Agent",,"",
"2.0","1",,,"2813278189",,"Agent",,"Agent",,"",
"8.0","4",,,"104326275",,"Agent",,"Agent",,"",
"4.0","2",,,"31883011",,"Agent",,"Agent",,"",
"2.0","1",,,"621150675",,"Agent",,"Agent",,"",
"2.0","1",,,"816872002199973890",,"Agent",,"Agent",,"",
"4.0","2",,,"40663911",,"Agent",,"Agent",,"",
"2.0","1",,,"30346636",,"Agent",,"Agent",,"",
"2.0","1",,,"939300618",,"Agent",,"Agent",,"",
"2.0","1",,,"311776032",,"Agent",,"Agent",,"",
"35.0","16",,,"423745588",,"Agent",,"Agent",,"",
"20.0","10",,,"47402168",,"Agent",,"Agent",,"",
"4.0","2",,,"272074342",,"Agent",,"Agent",,"",
"4.0","2",,,"79908188",,"Agent",,"Agent",,"",
"4.0","2",,,"172005266",,"Agent",,"Agent",,"",
"978.0","453",,,"35785401",,"Agent",,"Agent",,"",
"2.0","1",,,"495601120",,"Agent",,"Agent",,"",
"8.0","3",,,"2711021150",,"Agent",,"Agent",,"",
"34.0","14",,,"116529568",,"Agent",,"Agent",,"",
"42.0","18",,,"34719119",,"Agent",,"Agent",,"",
"237.0","97",,,"19263978",,"Agent",,"Agent",,"",
"5.0","1",,,"865209350",,"Agent",,"Agent",,"",
"4.0","1",,,"195814782",,"Agent",,"Agent",,"",
"5.0","1",,,"786913853208686592",,"Agent",,"Agent",,"",
"63.0","17",,,"162845931",,"Agent",,"Agent",,"",
"4.0","2",,,"1423082485",,"Agent",,"Agent",,"",
"2.0","1",,,"807692893431484416",,"Agent",,"Agent",,"",
"22.0","7",,,"1128897685",,"Agent",,"Agent",,"",
"6.0","3",,,"349719397",,"Agent",,"Agent",,"",
"14.0","5",,,"3871760723",,"Agent",,"Agent",,"",
"149.0","60",,,"447410369",,"Agent",,"Agent",,"",
"7.0","2",,,"214536740",,"Agent",,"Agent",,"",
"11.0","6",,,"292979112",,"Agent",,"Agent",,"",
"15.0","6",,,"103071193",,"Agent",,"Agent",,"",
"8.0","4",,,"608965948",,"Agent",,"Agent",,"",
"10.0","2",,,"276598960",,"Agent",,"Agent",,"",
"4.0","2",,,"99756515",,"Agent",,"Agent",,"",
"14.0","5",,,"72631996",,"Agent",,"Agent",,"",
"11.0","4",,,"119765690",,"Agent",,"Agent",,"",
"12.0","6",,,"352534407",,"Agent",,"Agent",,"",
"2.0","1",,,"749338722",,"Agent",,"Agent",,"",
"8.0","4",,,"17789291",,"Agent",,"Agent",,"",
"2.0","1",,,"19054064",,"Agent",,"Agent",,"",
"2.0","1",,,"308281556",,"Agent",,"Agent",,"",
"127.0","55",,,"497332727",,"Agent",,"Agent",,"",
"4.0","2",,,"1410845868",,"Agent",,"Agent",,"",
"11.0","4",,,"260916574",,"Agent",,"Agent",,"",
"20.0","5",,,"356752859",,"Agent",,"Agent",,"",
"9.0","4",,,"1145998106",,"Agent",,"Agent",,"",
"4.0","2",,,"63910001",,"Agent",,"Agent",,"",
"2.0","1",,,"2255086447",,"Agent",,"Agent",,"",
"15.0","6",,,"96033630",,"Agent",,"Agent",,"",
"4.0","2",,,"18712930",,"Agent",,"Agent",,"",
"2.0","1",,,"16380561",,"Agent",,"Agent",,"",
"2.0","1",,,"911449694",,"Agent",,"Agent",,"",
"27.0","8",,,"48807945",,"Agent",,"Agent",,"",
"23.0","10",,,"16155483",,"Agent",,"Agent",,"",
"4.0","1",,,"34374292",,"Agent",,"Agent",,"",
"100.0","29",,,"41410702",,"Agent",,"Agent",,"",
"30.0","10",,,"826052299",,"Agent",,"Agent",,"",
"5.0","2",,,"835167766948769792",,"Agent",,"Agent",,"",
"7.0","2",,,"4330968507",,"Agent",,"Agent",,"",
"2.0","1",,,"627553787",,"Agent",,"Agent",,"",
"59.0","26",,,"815733290955112448",,"Agent",,"Agent",,"",
"7.0","2",,,"2586585157",,"Agent",,"Agent",,"",
"2.0","1",,,"21014478",,"Agent",,"Agent",,"",
"2684.0","1856",,,"1322522821",,"Agent",,"Agent",,"",
"20.0","6",,,"22899683",,"Agent",,"Agent",,"",
"36.0","15",,,"2966570782",,"Agent",,"Agent",,"",
"6.0","3",,,"64557153",,"Agent",,"Agent",,"",
"22.0","11",,,"204461198",,"Agent",,"Agent",,"",
"2.0","1",,,"3822138973",,"Agent",,"Agent",,"",
"85.0","34",,,"56864092",,"Agent",,"Agent",,"",
"8.0","4",,,"43818696",,"Agent",,"Agent",,"",
"2.0","1",,,"2280787400",,"Agent",,"Agent",,"",
"2.0","1",,,"61158206",,"Agent",,"Agent",,"",
"25.0","12",,,"1180379185",,"Agent",,"Agent",,"",
"4.0","2",,,"3906681",,"Agent",,"Agent",,"",
"4.0","2",,,"2835962353",,"Agent",,"Agent",,"",
"8.0","4",,,"212012071",,"Agent",,"Agent",,"",
"7.0","2",,,"78194111",,"Agent",,"Agent",,"",
"38.0","13",,,"820585",,"Agent",,"Agent",,"",
"10.0","5",,,"17636738",,"Agent",,"Agent",,"",
"2.0","1",,,"158644390",,"Agent",,"Agent",,"",
"33.0","8",,,"814112069855379457",,"Agent",,"Agent",,"",
"2.0","1",,,"442190017",,"Agent",,"Agent",,"",
"52.0","16",,,"8935052",,"Agent",,"Agent",,"",
"2.0","1",,,"17795275",,"Agent",,"Agent",,"",
"44.0","16",,,"14946895",,"Agent",,"Agent",,"",
"2.0","1",,,"20240227",,"Agent",,"Agent",,"",
"2.0","1",,,"20419776",,"Agent",,"Agent",,"",
"4.0","2",,,"18167378",,"Agent",,"Agent",,"",
"4.0","2",,,"625482695",,"Agent",,"Agent",,"",
"2.0","1",,,"20867110",,"Agent",,"Agent",,"",
"15.0","5",,,"940832767",,"Agent",,"Agent",,"",
"6.0","3",,,"381110384",,"Agent",,"Agent",,"",
"6.0","3",,,"43289545",,"Agent",,"Agent",,"",
"14.0","7",,,"499073990",,"Agent",,"Agent",,"",
"6.0","3",,,"121241068",,"Agent",,"Agent",,"",
"4.0","1",,,"2156886150",,"Agent",,"Agent",,"",
"10.0","2",,,"138022128",,"Agent",,"Agent",,"",
"12.0","4",,,"42176777",,"Agent",,"Agent",,"",
"35.0","10",,,"48407302",,"Agent",,"Agent",,"",
"4.0","2",,,"18191927",,"Agent",,"Agent",,"",
"34.0","8",,,"119923823",,"Agent",,"Agent",,"",
"4.0","1",,,"2240082577",,"Agent",,"Agent",,"",
"5.0","2",,,"23869032",,"Agent",,"Agent",,"",
"25.0","8",,,"17773367",,"Agent",,"Agent",,"",
"20.0","8",,,"228899580",,"Agent",,"Agent",,"",
"108.0","37",,,"91882544",,"Agent",,"Agent",,"",
"4.0","2",,,"552741802",,"Agent",,"Agent",,"",
"8.0","4",,,"1596541134",,"Agent",,"Agent",,"",
"4.0","1",,,"316568791",,"Agent",,"Agent",,"",
"4.0","2",,,"252763542",,"Agent",,"Agent",,"",
"8.0","2",,,"129845242",,"Agent",,"Agent",,"",
"4.0","2",,,"67653379",,"Agent",,"Agent",,"",
"13.0","5",,,"17836882",,"Agent",,"Agent",,"",
"5.0","1",,,"2406353654",,"Agent",,"Agent",,"",
"7.0","3",,,"845033670046109697",,"Agent",,"Agent",,"",
"7.0","3",,,"1241791190",,"Agent",,"Agent",,"",
"7.0","3",,,"3001130522",,"Agent",,"Agent",,"",
"7.0","3",,,"286279217",,"Agent",,"Agent",,"",
"2.0","1",,,"314215559",,"Agent",,"Agent",,"",
"2.0","1",,,"14706648",,"Agent",,"Agent",,"",
"2.0","1",,,"61527505",,"Agent",,"Agent",,"",
"5.0","1",,,"19608605",,"Agent",,"Agent",,"",
"5.0","2",,,"226813554",,"Agent",,"Agent",,"",
"36.0","9",,,"17990493",,"Agent",,"Agent",,"",
"58.0","19",,,"1248369446",,"Agent",,"Agent",,"",
"30.0","11",,,"563819203",,"Agent",,"Agent",,"",
"21.0","6",,,"26103389",,"Agent",,"Agent",,"",
"68.0","26",,,"97704094",,"Agent",,"Agent",,"",
"25.0","14",,,"21657051",,"Agent",,"Agent",,"",
"112.0","48",,,"397291925",,"Agent",,"Agent",,"",
"11.0","4",,,"13737002",,"Agent",,"Agent",,"",
"32.0","10",,,"70468535",,"Agent",,"Agent",,"",
"4.0","2",,,"3231038202",,"Agent",,"Agent",,"",
"2.0","1",,,"2928971578",,"Agent",,"Agent",,"",
"6.0","3",,,"4642197782",,"Agent",,"Agent",,"",
"37.0","14",,,"381757957",,"Agent",,"Agent",,"",
"24.0","9",,,"237814920",,"Agent",,"Agent",,"",
"26.0","12",,,"1389756541",,"Agent",,"Agent",,"",
"2.0","1",,,"2869282581",,"Agent",,"Agent",,"",
"17.0","3",,,"22302400",,"Agent",,"Agent",,"",
"20.0","10",,,"23879043",,"Agent",,"Agent",,"",
"8.0","4",,,"80676273",,"Agent",,"Agent",,"",
"25.0","12",,,"25321854",,"Agent",,"Agent",,"",
"7.0","3",,,"391794728",,"Agent",,"Agent",,"",
"4.0","2",,,"784096713053204480",,"Agent",,"Agent",,"",
"38.0","12",,,"15563814",,"Agent",,"Agent",,"",
"2.0","1",,,"1911349351",,"Agent",,"Agent",,"",
"34.0","9",,,"38140624",,"Agent",,"Agent",,"",
"3.0","2",,,"21792202",,"Agent",,"Agent",,"",
"16.0","8",,,"117270375",,"Agent",,"Agent",,"",
"55.0","24",,,"43638469",,"Agent",,"Agent",,"",
"4.0","1",,,"37665954",,"Agent",,"Agent",,"",
"4.0","2",,,"28216662",,"Agent",,"Agent",,"",
"4.0","1",,,"230365020",,"Agent",,"Agent",,"",
"2.0","1",,,"43790925",,"Agent",,"Agent",,"",
"2.0","1",,,"355090237",,"Agent",,"Agent",,"",
"2.0","1",,,"167188057",,"Agent",,"Agent",,"",
"26.0","15",,,"1564249999",,"Agent",,"Agent",,"",
"2.0","1",,,"864582220954181636",,"Agent",,"Agent",,"",
"16.0","7",,,"189253902",,"Agent",,"Agent",,"",
"160.0","79",,,"1451773004",,"Agent",,"Agent",,"",
"2.0","1",,,"800867006",,"Agent",,"Agent",,"",
"4.0","1",,,"16214584",,"Agent",,"Agent",,"",
"2.0","1",,,"35364351",,"Agent",,"Agent",,"",
"28.0","14",,,"4724959268",,"Agent",,"Agent",,"",
"46.0","22",,,"35031708",,"Agent",,"Agent",,"",
"19.0","7",,,"14329764",,"Agent",,"Agent",,"",
"2.0","1",,,"98662090",,"Agent",,"Agent",,"",
"4.0","2",,,"403334276",,"Agent",,"Agent",,"",
"117.0","44",,,"109377487",,"Agent",,"Agent",,"",
"6.0","2",,,"732630171119935488",,"Agent",,"Agent",,"",
"4.0","2",,,"36524128",,"Agent",,"Agent",,"",
"16.0","8",,,"65691824",,"Agent",,"Agent",,"",
"102.0","33",,,"18380182",,"Agent",,"Agent",,"",
"28.0","11",,,"19354391",,"Agent",,"Agent",,"",
"4.0","2",,,"78080911",,"Agent",,"Agent",,"",
"123.0","42",,,"253586885",,"Agent",,"Agent",,"",
"9.0","3",,,"19568034",,"Agent",,"Agent",,"",
"83.0","47",,,"112814095",,"Agent",,"Agent",,"",
"45.0","18",,,"127935483",,"Agent",,"Agent",,"",
"9.0","3",,,"2447890933",,"Agent",,"Agent",,"",
"5.0","1",,,"35811347",,"Agent",,"Agent",,"",
"51.0","20",,,"13877002",,"Agent",,"Agent",,"",
"4.0","2",,,"25732408",,"Agent",,"Agent",,"",
"165.0","57",,,"78231411",,"Agent",,"Agent",,"",
"12.0","6",,,"34934634",,"Agent",,"Agent",,"",
"20.0","7",,,"1579803259",,"Agent",,"Agent",,"",
"2.0","1",,,"2454442493",,"Agent",,"Agent",,"",
"9.0","3",,,"301515863",,"Agent",,"Agent",,"",
"9.0","4",,,"886949988",,"Agent",,"Agent",,"",
"2.0","1",,,"173929268",,"Agent",,"Agent",,"",
"787.0","243",,,"82687038",,"Agent",,"Agent",,"",
"2.0","1",,,"24612396",,"Agent",,"Agent",,"",
"94.0","31",,,"88492918",,"Agent",,"Agent",,"",
"2.0","1",,,"531749025",,"Agent",,"Agent",,"",
"48.0","23",,,"18332190",,"Agent",,"Agent",,"",
"2.0","1",,,"48149709",,"Agent",,"Agent",,"",
"127.0","62",,,"26574496",,"Agent",,"Agent",,"",
"4.0","2",,,"235679778",,"Agent",,"Agent",,"",
"2.0","1",,,"16801482",,"Agent",,"Agent",,"",
"2.0","1",,,"26375902",,"Agent",,"Agent",,"",
"4.0","2",,,"226252909",,"Agent",,"Agent",,"",
"12.0","3",,,"369788077",,"Agent",,"Agent",,"",
"115.0","32",,,"17994536",,"Agent",,"Agent",,"",
"8.0","2",,,"43183115",,"Agent",,"Agent",,"",
"7.0","2",,,"22970986",,"Agent",,"Agent",,"",
"2.0","1",,,"15297042",,"Agent",,"Agent",,"",
"2.0","1",,,"2979872740",,"Agent",,"Agent",,"",
"2.0","1",,,"347765312",,"Agent",,"Agent",,"",
"2.0","1",,,"50795395",,"Agent",,"Agent",,"",
"48.0","16",,,"29707786",,"Agent",,"Agent",,"",
"37.0","15",,,"21645304",,"Agent",,"Agent",,"",
"538.0","208",,,"20815668",,"Agent",,"Agent",,"",
"6.0","3",,,"762327084148543488",,"Agent",,"Agent",,"",
"78.0","39",,,"35664186",,"Agent",,"Agent",,"",
"26.0","10",,,"72955376",,"Agent",,"Agent",,"",
"29.0","12",,,"223587964",,"Agent",,"Agent",,"",
"33.0","15",,,"2992751",,"Agent",,"Agent",,"",
"24.0","12",,,"2916867288",,"Agent",,"Agent",,"",
"8.0","2",,,"33395719",,"Agent",,"Agent",,"",
"6.0","1",,,"1197064033",,"Agent",,"Agent",,"",
"46.0","20",,,"3141213592",,"Agent",,"Agent",,"",
"31.0","11",,,"50427352",,"Agent",,"Agent",,"",
"20.0","9",,,"37718217",,"Agent",,"Agent",,"",
"11.0","4",,,"153495347",,"Agent",,"Agent",,"",
"81.0","34",,,"188873851",,"Agent",,"Agent",,"",
"102.0","51",,,"25220741",,"Agent",,"Agent",,"",
"60.0","26",,,"22707076",,"Agent",,"Agent",,"",
"6.0","3",,,"765722067501195264",,"Agent",,"Agent",,"",
"224.0","123",,,"21270032",,"Agent",,"Agent",,"",
"19.0","9",,,"21460440",,"Agent",,"Agent",,"",
"10.0","5",,,"2335692668",,"Agent",,"Agent",,"",
"4.0","2",,,"344046997",,"Agent",,"Agent",,"",
"5.0","1",,,"23444864",,"Agent",,"Agent",,"",
"4.0","1",,,"798234950",,"Agent",,"Agent",,"",
"6.0","2",,,"24105439",,"Agent",,"Agent",,"",
"7.0","2",,,"29979342",,"Agent",,"Agent",,"",
"4.0","1",,,"4244091",,"Agent",,"Agent",,"",
"7.0","3",,,"34519501",,"Agent",,"Agent",,"",
"6.0","3",,,"56886558",,"Agent",,"Agent",,"",
"4.0","2",,,"73335020",,"Agent",,"Agent",,"",
"72.0","24",,,"1381485247",,"Agent",,"Agent",,"",
"435.0","130",,,"52379394",,"Agent",,"Agent",,"",
"12.0","6",,,"1089859058",,"Agent",,"Agent",,"",
"2.0","1",,,"23768120",,"Agent",,"Agent",,"",
"24.0","12",,,"27260086",,"Agent",,"Agent",,"",
"2.0","1",,,"368067135",,"Agent",,"Agent",,"",
"72.0","20",,,"25235151",,"Agent",,"Agent",,"",
"18.0","6",,,"15898362",,"Agent",,"Agent",,"",
"2.0","1",,,"103957386",,"Agent",,"Agent",,"",
"8.0","3",,,"138603483",,"Agent",,"Agent",,"",
"11.0","5",,,"228612211",,"Agent",,"Agent",,"",
"6.0","3",,,"37169137",,"Agent",,"Agent",,"",
"10.0","5",,,"255304260",,"Agent",,"Agent",,"",
"15.0","5",,,"14681605",,"Agent",,"Agent",,"",
"10.0","6",,,"857838216916893696",,"Agent",,"Agent",,"",
"6.0","3",,,"3041534643",,"Agent",,"Agent",,"",
"6.0","3",,,"4056779903",,"Agent",,"Agent",,"",
"6.0","3",,,"2987164117",,"Agent",,"Agent",,"",
"6.0","3",,,"2881906803",,"Agent",,"Agent",,"",
"6.0","2",,,"2531388064",,"Agent",,"Agent",,"",
"6.0","2",,,"114345117",,"Agent",,"Agent",,"",
"6.0","2",,,"741664026585862144",,"Agent",,"Agent",,"",
"4.0","2",,,"1941862878",,"Agent",,"Agent",,"",
"6.0","2",,,"844369381794729985",,"Agent",,"Agent",,"",
"8.0","4",,,"85464101",,"Agent",,"Agent",,"",
"9.0","4",,,"2271167300",,"Agent",,"Agent",,"",
"170.0","56",,,"247530626",,"Agent",,"Agent",,"",
"2.0","1",,,"2688557839",,"Agent",,"Agent",,"",
"2.0","1",,,"1330211239",,"Agent",,"Agent",,"",
"8.0","4",,,"267560004",,"Agent",,"Agent",,"",
"43.0","15",,,"28406235",,"Agent",,"Agent",,"",
"6.0","2",,,"3179417686",,"Agent",,"Agent",,"",
"2.0","1",,,"3294062208",,"Agent",,"Agent",,"",
"136.0","60",,,"1115348904",,"Agent",,"Agent",,"",
"36.0","12",,,"11929312",,"Agent",,"Agent",,"",
"9.0","4",,,"53506915",,"Agent",,"Agent",,"",
"6.0","2",,,"863467417",,"Agent",,"Agent",,"",
"34.0","17",,,"624247876",,"Agent",,"Agent",,"",
"2.0","1",,,"1695636818",,"Agent",,"Agent",,"",
"12.0","5",,,"17123583",,"Agent",,"Agent",,"",
"4.0","2",,,"631433105",,"Agent",,"Agent",,"",
"55.0","23",,,"25202268",,"Agent",,"Agent",,"",
"6.0","3",,,"4857446475",,"Agent",,"Agent",,"",
"24.0","12",,,"104567779",,"Agent",,"Agent",,"",
"15.0","5",,,"15147229",,"Agent",,"Agent",,"",
"5.0","1",,,"53763087",,"Agent",,"Agent",,"",
"6.0","1",,,"108489099",,"Agent",,"Agent",,"",
"2.0","1",,,"77079077",,"Agent",,"Agent",,"",
"4.0","1",,,"371592836",,"Agent",,"Agent",,"",
"10.0","2",,,"521652043",,"Agent",,"Agent",,"",
"176.0","53",,,"165505956",,"Agent",,"Agent",,"",
"91.0","32",,,"45882011",,"Agent",,"Agent",,"",
"6.0","2",,,"49248873",,"Agent",,"Agent",,"",
"85.0","26",,,"110320384",,"Agent",,"Agent",,"",
"12.0","3",,,"838622414",,"Agent",,"Agent",,"",
"8.0","3",,,"23074577",,"Agent",,"Agent",,"",
"4.0","2",,,"178027717",,"Agent",,"Agent",,"",
"13.0","4",,,"121280002",,"Agent",,"Agent",,"",
"46.0","12",,,"1219579814",,"Agent",,"Agent",,"",
"8.0","4",,,"819334191624101888",,"Agent",,"Agent",,"",
"34.0","9",,,"282695161",,"Agent",,"Agent",,"",
"2.0","1",,,"67500235",,"Agent",,"Agent",,"",
"170.0","62",,,"550708707",,"Agent",,"Agent",,"",
"2.0","1",,,"79250911",,"Agent",,"Agent",,"",
"2.0","1",,,"68461688",,"Agent",,"Agent",,"",
"2.0","1",,,"56728640",,"Agent",,"Agent",,"",
"22.0","7",,,"16552388",,"Agent",,"Agent",,"",
"66.0","21",,,"17133897",,"Agent",,"Agent",,"",
"11.0","4",,,"137480257",,"Agent",,"Agent",,"",
"19.0","9",,,"153944899",,"Agent",,"Agent",,"",
"18.0","8",,,"37710752",,"Agent",,"Agent",,"",
"90.0","25",,,"38271276",,"Agent",,"Agent",,"",
"61.0","26",,,"21394764",,"Agent",,"Agent",,"",
"9.0","3",,,"21731085",,"Agent",,"Agent",,"",
"11.0","5",,,"15943715",,"Agent",,"Agent",,"",
"9.0","2",,,"21835492",,"Agent",,"Agent",,"",
"4.0","2",,,"1942595335",,"Agent",,"Agent",,"",
"2.0","1",,,"82736613",,"Agent",,"Agent",,"",
"2.0","1",,,"3497524152",,"Agent",,"Agent",,"",
"7.0","1",,,"17781806",,"Agent",,"Agent",,"",
"10.0","2",,,"90732175",,"Agent",,"Agent",,"",
"10.0","5",,,"3335276309",,"Agent",,"Agent",,"",
"8.0","4",,,"73158292",,"Agent",,"Agent",,"",
"6.0","3",,,"77012250",,"Agent",,"Agent",,"",
"161.0","43",,,"18176907",,"Agent",,"Agent",,"",
"2.0","1",,,"2671668217",,"Agent",,"Agent",,"",
"2.0","1",,,"85021313",,"Agent",,"Agent",,"",
"30.0","15",,,"2165348592",,"Agent",,"Agent",,"",
"29.0","13",,,"418830106",,"Agent",,"Agent",,"",
"6.0","3",,,"1011550819",,"Agent",,"Agent",,"",
"6.0","3",,,"3489420013",,"Agent",,"Agent",,"",
"2.0","1",,,"460070494",,"Agent",,"Agent",,"",
"4.0","2",,,"19618527",,"Agent",,"Agent",,"",
"6.0","3",,,"2693316922",,"Agent",,"Agent",,"",
"2.0","1",,,"1358290958",,"Agent",,"Agent",,"",
"4.0","2",,,"758089855809323008",,"Agent",,"Agent",,"",
"4.0","2",,,"415733495",,"Agent",,"Agent",,"",
"8.0","4",,,"884893716",,"Agent",,"Agent",,"",
"10.0","5",,,"1940779255",,"Agent",,"Agent",,"",
"12.0","6",,,"109910925",,"Agent",,"Agent",,"",
"2.0","1",,,"252729135",,"Agent",,"Agent",,"",
"6.0","3",,,"39545032",,"Agent",,"Agent",,"",
"4.0","2",,,"23452626",,"Agent",,"Agent",,"",
"4.0","2",,,"26749459",,"Agent",,"Agent",,"",
"13.0","5",,,"57680343",,"Agent",,"Agent",,"",
"8.0","4",,,"136381415",,"Agent",,"Agent",,"",
"2.0","1",,,"404992216",,"Agent",,"Agent",,"",
"8.0","4",,,"935323794",,"Agent",,"Agent",,"",
"8.0","4",,,"2422665828",,"Agent",,"Agent",,"",
"8.0","4",,,"4890418741",,"Agent",,"Agent",,"",
"29.0","14",,,"15723037",,"Agent",,"Agent",,"",
"11.0","5",,,"151084965",,"Agent",,"Agent",,"",
"14.0","7",,,"173420124",,"Agent",,"Agent",,"",
"2.0","1",,,"778155095456440321",,"Agent",,"Agent",,"",
"2.0","1",,,"31354975",,"Agent",,"Agent",,"",
"9.0","3",,,"16560892",,"Agent",,"Agent",,"",
"2.0","1",,,"92911863",,"Agent",,"Agent",,"",
"2.0","1",,,"2738415668",,"Agent",,"Agent",,"",
"2.0","1",,,"812764510847057920",,"Agent",,"Agent",,"",
"6.0","3",,,"726536047",,"Agent",,"Agent",,"",
"4.0","2",,,"34501735",,"Agent",,"Agent",,"",
"12.0","6",,,"250515388",,"Agent",,"Agent",,"",
"2.0","1",,,"781549906724950016",,"Agent",,"Agent",,"",
"4.0","2",,,"385538393",,"Agent",,"Agent",,"",
"13.0","5",,,"18388923",,"Agent",,"Agent",,"",
"4.0","2",,,"832783056226263045",,"Agent",,"Agent",,"",
