Total Degree	Frequency	TF-IDF	Action	Current Node Name	New Node Name	Current Node Class	New Node Class	Current Nodeset Name	New Nodeset Name	Current Node Type	New Node Type
6.0	3		delete	59999316		Agent		Agent			
8.0	3		delete	22523087		Agent		Agent			
366.0	141			21138770		Agent		Agent			
13.0	5		delete	229141520		Agent		Agent			
12.0	5		delete	3160446544		Agent		Agent			
26.0	13		delete	299234123		Agent		Agent			
24.0	9		delete	39080168		Agent		Agent			
2.0	1		delete	848373904020312065		Agent		Agent			
627.0	320			158826094		Agent		Agent			
2.0	1		delete	1688868080		Agent		Agent			
2.0	1		delete	400283223		Agent		Agent			
30.0	15		delete	16186995		Agent		Agent			
30.0	11		delete	78751295		Agent		Agent			
6.0	1		delete	608982643		Agent		Agent			
9.0	5		delete	799789113457176577		Agent		Agent			
67.0	23		delete	18655567		Agent		Agent			
17.0	4		delete	18665800		Agent		Agent			
30.0	15		delete	4427224377		Agent		Agent			
8.0	3		delete	307451855		Agent		Agent			
2.0	1		delete	143865859		Agent		Agent			
8.0	4		delete	90597940		Agent		Agent			
7.0	3		delete	1431900440		Agent		Agent			
10.0	4		delete	419569050		Agent		Agent			
20.0	6		delete	227026265		Agent		Agent			
52.0	15		delete	519025164		Agent		Agent			
5.0	1		delete	310427634		Agent		Agent			
42.0	13		delete	37820042		Agent		Agent			
8.0	4		delete	781640178922360832		Agent		Agent			
173.0	93		delete	759481842814726144		Agent		Agent			
19.0	9		delete	207365153		Agent		Agent			
23.0	9		delete	78699094		Agent		Agent			
43.0	14		delete	27511061		Agent		Agent			
37.0	13		delete	107217872		Agent		Agent			
8.0	4		delete	1117783627		Agent		Agent			
11.0	5		delete	116512229		Agent		Agent			
14.0	7		delete	571202103		Agent		Agent			
25.0	10		delete	62455723		Agent		Agent			
79.0	26		delete	98543618		Agent		Agent			
28.0	8		delete	394797065		Agent		Agent			
27.0	10		delete	14248963		Agent		Agent			
84.0	34		delete	15098373		Agent		Agent			
7.0	3		delete	35875464		Agent		Agent			
7.0	3		delete	96402301		Agent		Agent			
2.0	1		delete	589373878		Agent		Agent			
5.0	1		delete	326078817		Agent		Agent			
605.0	253		delete	66967746		Agent		Agent			
21.0	6		delete	160616292		Agent		Agent			
2.0	1		delete	805185025		Agent		Agent			
2.0	1		delete	374461418		Agent		Agent			
2.0	1		delete	57388958		Agent		Agent			
14.0	4		delete	38002103		Agent		Agent			
6.0	2		delete	8510222		Agent		Agent			
4.0	2		delete	219976700		Agent		Agent			
94.0	39			2176318914		Agent		Agent			
12.0	4		delete	28222434		Agent		Agent			
2.0	1		delete	180047144		Agent		Agent			
2.0	1		delete	871398300771135488		Agent		Agent			
2.0	1		delete	372009241		Agent		Agent			
2.0	1		delete	37192788		Agent		Agent			
2.0	1		delete	805761577479761920		Agent		Agent			
6.0	3		delete	3086289084		Agent		Agent			
2.0	1		delete	3475724959		Agent		Agent			
2.0	1		delete	158569093		Agent		Agent			
2.0	1		delete	1969068780		Agent		Agent			
9.0	5		delete	32394756		Agent		Agent			
4.0	2		delete	823354971705999362		Agent		Agent			
9.0	4		delete	147304867		Agent		Agent			
8.0	4		delete	289103046		Agent		Agent			
6.0	3		delete	135293587		Agent		Agent			
4.0	2		delete	16130619		Agent		Agent			
27.0	12		delete	14427663		Agent		Agent			
2.0	1		delete	197179204		Agent		Agent			
6.0	3		delete	22579743		Agent		Agent			
118.0	44		delete	17983365		Agent		Agent			
10.0	3		delete	121259381		Agent		Agent			
20.0	6		delete	2313918458		Agent		Agent			
112.0	36		delete	16164636		Agent		Agent			
8.0	2		delete	46627530		Agent		Agent			
7.0	2		delete	2691811702		Agent		Agent			
12.0	6		delete	4376361		Agent		Agent			
5.0	1		delete	444873794		Agent		Agent			
2.0	1		delete	3175		Agent		Agent			
2.0	1		delete	20172395		Agent		Agent			
2.0	1		delete	19306351		Agent		Agent			
10.0	5		delete	14981364		Agent		Agent			
13.0	7		delete	1686245953		Agent		Agent			
8.0	4		delete	602317143		Agent		Agent			
4.0	2		delete	104969057		Agent		Agent			
4.0	2		delete	274136152		Agent		Agent			
4.0	2		delete	2688880416		Agent		Agent			
4.0	2		delete	548684837		Agent		Agent			
4.0	2		delete	35016321		Agent		Agent			
4.0	2		delete	137527606		Agent		Agent			
1976.0	855			15972530		Agent		Agent			
2.0	1		delete	45640578		Agent		Agent			
2.0	1		delete	3307053143		Agent		Agent			
2.0	1		delete	36558697		Agent		Agent			
2.0	1		delete	2372630274		Agent		Agent			
2.0	1		delete	593039957		Agent		Agent			
7.0	3		delete	43969372		Agent		Agent			
23.0	10		delete	2964877294		Agent		Agent			
21.0	10		delete	43522180		Agent		Agent			
9.0	3		delete	228437800		Agent		Agent			
130.0	52		delete	18121069		Agent		Agent			
4.0	2		delete	444207701		Agent		Agent			
6.0	2		delete	3347017152		Agent		Agent			
15.0	4		delete	755485620110299136		Agent		Agent			
27.0	9		delete	844401067		Agent		Agent			
5.0	2		delete	871573940233285632		Agent		Agent			
4.0	2		delete	713008949096742912		Agent		Agent			
4.0	1		delete	287492573		Agent		Agent			
4.0	1		delete	293908728		Agent		Agent			
23.0	7		delete	123584688		Agent		Agent			
2.0	1		delete	620373		Agent		Agent			
4.0	2		delete	835721828		Agent		Agent			
2.0	1		delete	171801752		Agent		Agent			
2.0	1		delete	813693		Agent		Agent			
2.0	1		delete	808134955108864001		Agent		Agent			
4.0	1		delete	21208238		Agent		Agent			
81.0	29		delete	318560226		Agent		Agent			
2.0	1		delete	146061775		Agent		Agent			
26.0	13		delete	813119599122251776		Agent		Agent			
2.0	1		delete	2784989343		Agent		Agent			
2.0	1		delete	4752087537		Agent		Agent			
89.0	29		delete	482388629		Agent		Agent			
2.0	1		delete	715232128791941120		Agent		Agent			
2.0	1		delete	202777395		Agent		Agent			
6.0	2		delete	58848536		Agent		Agent			
10.0	3		delete	4702066457		Agent		Agent			
12.0	6		delete	2810520217		Agent		Agent			
4.0	2		delete	494634635		Agent		Agent			
58.0	19		delete	17355423		Agent		Agent			
18.0	9		delete	43680030		Agent		Agent			
5.0	1		delete	3321365919		Agent		Agent			
2.0	1		delete	847867682267463681		Agent		Agent			
2.0	1		delete	128990886		Agent		Agent			
10.0	3		delete	394351710		Agent		Agent			
37.0	13		delete	21301933		Agent		Agent			
4.0	2		delete	301792758		Agent		Agent			
2.0	1		delete	788530355187945472		Agent		Agent			
21.0	8		delete	662693		Agent		Agent			
12.0	6		delete	142513141		Agent		Agent			
4.0	2		delete	1879720728		Agent		Agent			
12.0	6		delete	22016010		Agent		Agent			
2.0	1		delete	607749295		Agent		Agent			
2.0	1		delete	3219259492		Agent		Agent			
6.0	1		delete	298388951		Agent		Agent			
31.0	12		delete	21405623		Agent		Agent			
2.0	1		delete	343546609		Agent		Agent			
6.0	3		delete	555103714		Agent		Agent			
2.0	1		delete	87274518		Agent		Agent			
2.0	1		delete	102781399		Agent		Agent			
2.0	1		delete	564875681		Agent		Agent			
2.0	1		delete	28425300		Agent		Agent			
4.0	2		delete	341088767		Agent		Agent			
4.0	2		delete	167907626		Agent		Agent			
2.0	1		delete	156116115		Agent		Agent			
2.0	1		delete	15991954		Agent		Agent			
2.0	1		delete	2528602242		Agent		Agent			
4.0	2		delete	385070178		Agent		Agent			
2.0	1		delete	90419892		Agent		Agent			
4.0	2		delete	21755319		Agent		Agent			
2.0	1		delete	127916609		Agent		Agent			
5.0	1		delete	74943168		Agent		Agent			
18.0	8		delete	18136692		Agent		Agent			
977.0	455			1542184387		Agent		Agent			
2.0	1		delete	51458518		Agent		Agent			
2.0	1		delete	1127042598		Agent		Agent			
2.0	1		delete	2377707460		Agent		Agent			
2.0	1		delete	23472117		Agent		Agent			
8.0	4		delete	290007879		Agent		Agent			
8.0	4		delete	53886374		Agent		Agent			
17.0	7		delete	2325495378		Agent		Agent			
2.0	1		delete	128675087		Agent		Agent			
66.0	16		delete	177564016		Agent		Agent			
8.0	3		delete	16148677		Agent		Agent			
9.0	5		delete	721132974		Agent		Agent			
12.0	6		delete	808031608825593856		Agent		Agent			
53.0	26		delete	2962813893		Agent		Agent			
17.0	11		delete	121574840		Agent		Agent			
4.0	2		delete	237870401		Agent		Agent			
6.0	3		delete	22461427		Agent		Agent			
4.0	2		delete	21131816		Agent		Agent			
4.0	2		delete	337308306		Agent		Agent			
4.0	2		delete	37387336		Agent		Agent			
4.0	2		delete	426084854		Agent		Agent			
4.0	2		delete	21995408		Agent		Agent			
28.0	12		delete	1525293727		Agent		Agent			
2.0	1		delete	30055993		Agent		Agent			
5.0	1		delete	3333401415		Agent		Agent			
2.0	1		delete	3599482894		Agent		Agent			
2.0	1		delete	3530146456		Agent		Agent			
2.0	1		delete	110353297		Agent		Agent			
2.0	1		delete	269902419		Agent		Agent			
9.0	3		delete	20878297		Agent		Agent			
2.0	1		delete	435294618		Agent		Agent			
4.0	2		delete	16206265		Agent		Agent			
2.0	1		delete	2677552470		Agent		Agent			
2.0	1		delete	3220621424		Agent		Agent			
2.0	1		delete	23811538		Agent		Agent			
2.0	1		delete	205864107		Agent		Agent			
8.0	4		delete	255730745		Agent		Agent			
2.0	1		delete	753344694575308800		Agent		Agent			
2.0	1		delete	488987337		Agent		Agent			
4.0	2		delete	1902773580		Agent		Agent			
2.0	1		delete	28623181		Agent		Agent			
4.0	2		delete	1905230346		Agent		Agent			
2.0	1		delete	26284804		Agent		Agent			
14.0	3		delete	212241934		Agent		Agent			
4.0	2		delete	173482658		Agent		Agent			
2.0	1		delete	330677338		Agent		Agent			
8.0	4		delete	796811192924770305		Agent		Agent			
2.0	1		delete	2920965349		Agent		Agent			
2.0	1		delete	357206810		Agent		Agent			
59.0	21		delete	15862440		Agent		Agent			
2.0	1		delete	989231		Agent		Agent			
2.0	1		delete	1380855060		Agent		Agent			
2.0	1		delete	18828839		Agent		Agent			
2.0	1		delete	4094436493		Agent		Agent			
4.0	2		delete	326756937		Agent		Agent			
107.0	49		delete	180664700		Agent		Agent			
8.0	3		delete	74014041		Agent		Agent			
2.0	1		delete	24500577		Agent		Agent			
6.0	1		delete	61267452		Agent		Agent			
16.0	8		delete	19240082		Agent		Agent			
6.0	3		delete	406654833		Agent		Agent			
2.0	1		delete	1107481592		Agent		Agent			
4.0	2		delete	753647917664243712		Agent		Agent			
2.0	1		delete	280235482		Agent		Agent			
10.0	5		delete	28152330		Agent		Agent			
4.0	2		delete	351947227		Agent		Agent			
2.0	1		delete	111665343		Agent		Agent			
4.0	2		delete	2361650234		Agent		Agent			
2.0	1		delete	525842639		Agent		Agent			
21.0	10		delete	95225554		Agent		Agent			
4.0	2		delete	18450646		Agent		Agent			
13.0	5		delete	15099295		Agent		Agent			
2.0	1		delete	247500693		Agent		Agent			
59.0	24		delete	1634629316		Agent		Agent			
16.0	6		delete	73194395		Agent		Agent			
42.0	11		delete	8479062		Agent		Agent			
37.0	14		delete	90407034		Agent		Agent			
7.0	3		delete	43793642		Agent		Agent			
2.0	1		delete	211530941		Agent		Agent			
62.0	20		delete	16599663		Agent		Agent			
4.0	2		delete	822250069		Agent		Agent			
13.0	4		delete	2250858631		Agent		Agent			
2.0	1		delete	36536661		Agent		Agent			
18.0	8		delete	398098355		Agent		Agent			
12.0	3		delete	1000375376		Agent		Agent			
6.0	1		delete	2869008225		Agent		Agent			
68.0	34		delete	29264626		Agent		Agent			
8.0	1		delete	3252019564		Agent		Agent			
12.0	6		delete	41265813		Agent		Agent			
16.0	3		delete	30690661		Agent		Agent			
2.0	1		delete	28121598		Agent		Agent			
8.0	4		delete	228234392		Agent		Agent			
6.0	3		delete	23778402		Agent		Agent			
2.0	1		delete	825431014554083330		Agent		Agent			
4.0	2			103022986		Agent		Agent			
5.0	1		delete	22526817		Agent		Agent			
17.0	7		delete	21422050		Agent		Agent			
6.0	2		delete	2180281188		Agent		Agent			
6.0	3		delete	786975864193822720		Agent		Agent			
2.0	1		delete	700629364		Agent		Agent			
2.0	1		delete	211762497		Agent		Agent			
2.0	1		delete	1113362490		Agent		Agent			
2.0	1		delete	20748652		Agent		Agent			
5.0	2		delete	4795145234		Agent		Agent			
2.0	1		delete	351573829		Agent		Agent			
2.0	1		delete	525021451		Agent		Agent			
6.0	3		delete	127895839		Agent		Agent			
4.0	2		delete	2892187025		Agent		Agent			
2.0	1		delete	2194472028		Agent		Agent			
2.0	1		delete	82819022		Agent		Agent			
2.0	1		delete	23868263		Agent		Agent			
32.0	11		delete	633947174		Agent		Agent			
9.0	5		delete	20159808		Agent		Agent			
8.0	4		delete	277553942		Agent		Agent			
10.0	5		delete	61904642		Agent		Agent			
6.0	3		delete	720582367		Agent		Agent			
4.0	2		delete	39661306		Agent		Agent			
16.0	8		delete	17912982		Agent		Agent			
2.0	1		delete	14219911		Agent		Agent			
2.0	1		delete	1173259848		Agent		Agent			
17.0	6		delete	472830024		Agent		Agent			
4.0	2		delete	600991865		Agent		Agent			
2.0	1		delete	358698815		Agent		Agent			
2.0	1		delete	245917255		Agent		Agent			
2.0	1		delete	242406764		Agent		Agent			
4.0	2		delete	2603506495		Agent		Agent			
2.0	1		delete	23696946		Agent		Agent			
2.0	1		delete	1383075810		Agent		Agent			
2.0	1		delete	51274489		Agent		Agent			
2.0	1		delete	468530937		Agent		Agent			
2.0	1		delete	390955810		Agent		Agent			
2.0	1		delete	324684373		Agent		Agent			
2.0	1		delete	592808076		Agent		Agent			
2.0	1		delete	957111308		Agent		Agent			
2.0	1		delete	842523158657863680		Agent		Agent			
2.0	1		delete	3193562202		Agent		Agent			
2.0	1		delete	998136036		Agent		Agent			
6.0	3		delete	111079866		Agent		Agent			
2.0	1		delete	857343175878467585		Agent		Agent			
2.0	1		delete	249948480		Agent		Agent			
2.0	1		delete	1355505216		Agent		Agent			
8.0	4		delete	22179260		Agent		Agent			
2.0	1		delete	627378122		Agent		Agent			
14.0	7		delete	27506559		Agent		Agent			
2.0	1		delete	105169852		Agent		Agent			
4.0	2		delete	184820971		Agent		Agent			
2.0	1		delete	28101457		Agent		Agent			
2.0	1		delete	48080473		Agent		Agent			
2.0	1		delete	3950446215		Agent		Agent			
2.0	1		delete	729444129856491520		Agent		Agent			
2.0	1		delete	327365215		Agent		Agent			
2.0	1		delete	170150098		Agent		Agent			
2.0	1		delete	363377309		Agent		Agent			
4.0	2		delete	67718597		Agent		Agent			
8.0	3		delete	24474839		Agent		Agent			
5.0	0			18402425		Agent		Agent			
83.0	29		delete	21093964		Agent		Agent			
4.0	2		delete	224507816		Agent		Agent			
2.0	1		delete	2918307101		Agent		Agent			
8.0	3		delete	374672240		Agent		Agent			
2.0	1		delete	36347683		Agent		Agent			
5.0	2		delete	2831420532		Agent		Agent			
4.0	2		delete	602789195		Agent		Agent			
4.0	2		delete	82279154		Agent		Agent			
6.0	1		delete	764266272951599104		Agent		Agent			
10.0	3		delete	21326030		Agent		Agent			
10.0	5		delete	720373269803589632		Agent		Agent			
10.0	5		delete	94710817		Agent		Agent			
2.0	1		delete	2293474496		Agent		Agent			
28.0	10		delete	52847728		Agent		Agent			
2.0	1		delete	85329284		Agent		Agent			
22.0	7		delete	3287911411		Agent		Agent			
14.0	3		delete	757712983		Agent		Agent			
353.0	146			17162499		Agent		Agent			
19.0	6		delete	317143861		Agent		Agent			
2.0	1		delete	253920105		Agent		Agent			
22.0	10		delete	631231523		Agent		Agent			
4.0	2		delete	23234689		Agent		Agent			
4.0	2		delete	17684375		Agent		Agent			
11.0	5		delete	19990980		Agent		Agent			
4.0	2		delete	17343757		Agent		Agent			
23.0	13		delete	873170050458562560		Agent		Agent			
78.0	42		delete	761096055207317506		Agent		Agent			
38.0	13		delete	786926307565309952		Agent		Agent			
4.0	1		delete	104468397		Agent		Agent			
4.0	1		delete	56672927		Agent		Agent			
11.0	3		delete	766331676167462912		Agent		Agent			
2.0	1		delete	56783491		Agent		Agent			
12.0	6		delete	21894812		Agent		Agent			
6.0	2		delete	3335531		Agent		Agent			
6.0	3		delete	21576543		Agent		Agent			
8.0	4		delete	3099559373		Agent		Agent			
10.0	5		delete	19247844		Agent		Agent			
2.0	1		delete	4340024777		Agent		Agent			
2.0	1		delete	25681997		Agent		Agent			
10.0	4		delete	112838567		Agent		Agent			
4.0	2		delete	216780243		Agent		Agent			
6.0	2		delete	136007066		Agent		Agent			
2.0	1		delete	1029544681		Agent		Agent			
6.0	3		delete	28404637		Agent		Agent			
2.0	1		delete	22680890		Agent		Agent			
2.0	1		delete	2483000368		Agent		Agent			
2.0	1		delete	1247773789		Agent		Agent			
4.0	2		delete	2749436700		Agent		Agent			
6.0	3		delete	132518356		Agent		Agent			
14.0	5		delete	15104164		Agent		Agent			
2.0	1		delete	263209738		Agent		Agent			
2.0	1		delete	4921116605		Agent		Agent			
6.0	3		delete	18343578		Agent		Agent			
2.0	1		delete	30395984		Agent		Agent			
6.0	3		delete	57576739		Agent		Agent			
4.0	2		delete	503989317		Agent		Agent			
67.0	28		delete	1599266138		Agent		Agent			
2.0	1		delete	28227443		Agent		Agent			
13.0	6		delete	579780672		Agent		Agent			
2.0	1		delete	46505391		Agent		Agent			
33.0	15		delete	740216334		Agent		Agent			
2.0	1		delete	344707874		Agent		Agent			
2.0	1		delete	471559236		Agent		Agent			
2.0	1		delete	329877981		Agent		Agent			
6.0	3		delete	3226282347		Agent		Agent			
4.0	2		delete	3316521746		Agent		Agent			
2.0	1		delete	1662773784		Agent		Agent			
25.0	6		delete	20052710		Agent		Agent			
70.0	19		delete	38156420		Agent		Agent			
12.0	6		delete	19248106		Agent		Agent			
20.0	10		delete	31080039		Agent		Agent			
47.0	16		delete	74669397		Agent		Agent			
18.0	6		delete	31455711		Agent		Agent			
37.0	14		delete	15865042		Agent		Agent			
14.0	6		delete	1032290077		Agent		Agent			
2.0	1		delete	314178992		Agent		Agent			
6.0	3		delete	265046851		Agent		Agent			
6.0	3		delete	7141302		Agent		Agent			
10.0	5		delete	19279990		Agent		Agent			
8.0	2		delete	485993916		Agent		Agent			
9.0	3		delete	83323069		Agent		Agent			
36.0	15		delete	119756545		Agent		Agent			
83.0	39		delete	1933161		Agent		Agent			
208.0	102		delete	99012883		Agent		Agent			
10.0	4		delete	41377904		Agent		Agent			
4.0	2		delete	36708558		Agent		Agent			
4.0	2		delete	55526996		Agent		Agent			
6.0	2		delete	226024901		Agent		Agent			
4.0	2		delete	3310895157		Agent		Agent			
366.0	164			31447311		Agent		Agent			
4.0	2		delete	131472064		Agent		Agent			
5.0	1		delete	732284319516004356		Agent		Agent			
5.0	1		delete	585350900		Agent		Agent			
12.0	4		delete	15535860		Agent		Agent			
9.0	3		delete	25322292		Agent		Agent			
2.0	1			468615950		Agent		Agent			
5.0	1		delete	15856435		Agent		Agent			
13.0	3		delete	274403383		Agent		Agent			
8.0	3		delete	261852987		Agent		Agent			
4.0	1		delete	66370198		Agent		Agent			
4.0	2		delete	17547367		Agent		Agent			
5.0	1		delete	15230646		Agent		Agent			
4.0	2		delete	319139933		Agent		Agent			
2.0	1		delete	858082914160054272		Agent		Agent			
26.0	13		delete	32717570		Agent		Agent			
2.0	1		delete	257013116		Agent		Agent			
4.0	2		delete	38213241		Agent		Agent			
6.0	1		delete	45135625		Agent		Agent			
5.0	1		delete	797225149		Agent		Agent			
4.0	2		delete	121598378		Agent		Agent			
6.0	3		delete	2491707067		Agent		Agent			
4.0	2		delete	169237002		Agent		Agent			
6.0	2		delete	20518298		Agent		Agent			
5.0	1		delete	154460056		Agent		Agent			
10.0	6		delete	493608701		Agent		Agent			
12.0	6		delete	529773715		Agent		Agent			
9.0	4		delete	524872414		Agent		Agent			
4.0	2		delete	29638102		Agent		Agent			
7.0	1		delete	2600329327		Agent		Agent			
4.0	1		delete	65221182		Agent		Agent			
5.0	1		delete	54242627		Agent		Agent			
5.0	1		delete	305420235		Agent		Agent			
6.0	2		delete	25829190		Agent		Agent			
4.0	1		delete	19329136		Agent		Agent			
12.0	3		delete	820198038702620672		Agent		Agent			
134.0	42		delete	242480017		Agent		Agent			
4.0	2		delete	57714888		Agent		Agent			
8.0	4		delete	2513204003		Agent		Agent			
55.0	20		delete	576760713		Agent		Agent			
4.0	2		delete	32911381		Agent		Agent			
25.0	11		delete	82656516		Agent		Agent			
97.0	29		delete	283258239		Agent		Agent			
52.0	21		delete	21414576		Agent		Agent			
6.0	3		delete	1885249040		Agent		Agent			
14.0	4		delete	2301990517		Agent		Agent			
14.0	5		delete	701843071		Agent		Agent			
2.0	1		delete	4622227163		Agent		Agent			
6.0	3		delete	14404725		Agent		Agent			
26.0	12		delete	795709378968088576		Agent		Agent			
8.0	3		delete	22168451		Agent		Agent			
7.0	1		delete	47009262		Agent		Agent			
5.0	1		delete	151560361		Agent		Agent			
16.0	7		delete	54642315		Agent		Agent			
4.0	2		delete	4492929808		Agent		Agent			
17.0	4		delete	1716581		Agent		Agent			
49.0	17		delete	208640090		Agent		Agent			
4.0	2		delete	876045241		Agent		Agent			
4.0	1		delete	14880579		Agent		Agent			
36.0	15		delete	712276756351340546		Agent		Agent			
7.0	1		delete	42174000		Agent		Agent			
10.0	5		delete	19346335		Agent		Agent			
41.0	16		delete	15996661		Agent		Agent			
20.0	6		delete	127091266		Agent		Agent			
2.0	1		delete	45109741		Agent		Agent			
2.0	1		delete	78346335		Agent		Agent			
2.0	1		delete	801159713035612160		Agent		Agent			
2.0	1		delete	35509978		Agent		Agent			
6.0	2		delete	14136335		Agent		Agent			
2.0	1		delete	274381807		Agent		Agent			
2.0	1		delete	32925279		Agent		Agent			
13.0	4		delete	22269713		Agent		Agent			
104.0	35		delete	17833557		Agent		Agent			
6.0	3		delete	4659103695		Agent		Agent			
12.0	4		delete	19926365		Agent		Agent			
15.0	6		delete	2300278368		Agent		Agent			
4.0	2		delete	52089118		Agent		Agent			
2.0	1		delete	1604495562		Agent		Agent			
174.0	82		delete	36746142		Agent		Agent			
4.0	2		delete	328502647		Agent		Agent			
6.0	3		delete	493947419		Agent		Agent			
10.0	4		delete	407208905		Agent		Agent			
5.0	1		delete	58669256		Agent		Agent			
19.0	7		delete	1038293940		Agent		Agent			
8.0	4		delete	342909402		Agent		Agent			
10.0	4		delete	163203533		Agent		Agent			
10.0	3		delete	2614877630		Agent		Agent			
10.0	5		delete	15250661		Agent		Agent			
22.0	11		delete	2411462694		Agent		Agent			
8.0	4		delete	1880920195		Agent		Agent			
4.0	2		delete	343385711		Agent		Agent			
4.0	2		delete	53165610		Agent		Agent			
2.0	1		delete	2360117114		Agent		Agent			
59.0	24		delete	700077252		Agent		Agent			
38.0	16		delete	385203914		Agent		Agent			
10.0	5		delete	522704732		Agent		Agent			
6.0	2		delete	25838632		Agent		Agent			
22.0	11		delete	90357435		Agent		Agent			
2.0	1		delete	733469470908239872		Agent		Agent			
6.0	2		delete	38924070		Agent		Agent			
30.0	9		delete	100308854		Agent		Agent			
4.0	2		delete	404241645		Agent		Agent			
51.0	21		delete	123094587		Agent		Agent			
8.0	4		delete	24192894		Agent		Agent			
20.0	9		delete	37774152		Agent		Agent			
10.0	5		delete	731364698		Agent		Agent			
45.0	21		delete	372064756		Agent		Agent			
15.0	6		delete	18823758		Agent		Agent			
4.0	2		delete	301638471		Agent		Agent			
12.0	6		delete	114498587		Agent		Agent			
2.0	1		delete	497521713		Agent		Agent			
4.0	2		delete	28645058		Agent		Agent			
4.0	2		delete	281669945		Agent		Agent			
6.0	3		delete	22730851		Agent		Agent			
28.0	9		delete	322430128		Agent		Agent			
31.0	9		delete	589295947		Agent		Agent			
32.0	15		delete	303806325		Agent		Agent			
6.0	3		delete	489670212		Agent		Agent			
4.0	2		delete	48717214		Agent		Agent			
6.0	2		delete	580499373		Agent		Agent			
4.0	2		delete	339946047		Agent		Agent			
7.0	3		delete	133318766		Agent		Agent			
13.0	7		delete	2847023699		Agent		Agent			
2.0	1		delete	2894826602		Agent		Agent			
2.0	1		delete	257554195		Agent		Agent			
4.0	2		delete	782990323882467328		Agent		Agent			
9.0	2		delete	41937284		Agent		Agent			
2.0	1		delete	25389599		Agent		Agent			
6.0	3		delete	52712735		Agent		Agent			
17.0	6		delete	188376114		Agent		Agent			
14.0	5		delete	20019950		Agent		Agent			
8.0	4		delete	28004749		Agent		Agent			
4.0	2		delete	69733177		Agent		Agent			
8.0	4		delete	252338309		Agent		Agent			
2.0	1		delete	2950302959		Agent		Agent			
10.0	5		delete	52244066		Agent		Agent			
2.0	1		delete	55071902		Agent		Agent			
5.0	1		delete	84443799		Agent		Agent			
2.0	1		delete	773932411		Agent		Agent			
442.0	148		delete	738767160395321345		Agent		Agent			
2.0	1		delete	2729705377		Agent		Agent			
2.0	1		delete	19728661		Agent		Agent			
4.0	2		delete	21919642		Agent		Agent			
2.0	1		delete	152045706		Agent		Agent			
10.0	2		delete	2416509342		Agent		Agent			
4.0	2		delete	88485347		Agent		Agent			
10.0	5		delete	39682297		Agent		Agent			
2.0	1		delete	805991		Agent		Agent			
5.0	1		delete	170393961		Agent		Agent			
21.0	9		delete	29304837		Agent		Agent			
5.0	1		delete	18965790		Agent		Agent			
16.0	5		delete	151546913		Agent		Agent			
16.0	8		delete	27529312		Agent		Agent			
2.0	1		delete	19803085		Agent		Agent			
4.0	2		delete	738916669804797952		Agent		Agent			
14.0	5		delete	370696063		Agent		Agent			
2.0	1		delete	783041834599780352		Agent		Agent			
14.0	7		delete	796062298758664192		Agent		Agent			
62.0	27		delete	839664921029771264		Agent		Agent			
11.0	3		delete	193570988		Agent		Agent			
24.0	10		delete	753623149929869312		Agent		Agent			
2.0	1		delete	155596997		Agent		Agent			
19.0	9		delete	470330537		Agent		Agent			
88.0	27		delete	26260537		Agent		Agent			
14.0	4		delete	539490309		Agent		Agent			
45.0	15		delete	28957422		Agent		Agent			
23.0	7		delete	36780720		Agent		Agent			
23.0	8		delete	108088376		Agent		Agent			
2.0	1		delete	824803482016296960		Agent		Agent			
6.0	3		delete	801255481146753024		Agent		Agent			
1004.0	512			89237846		Agent		Agent			
26.0	13		delete	2459371		Agent		Agent			
5.0	1		delete	19780938		Agent		Agent			
12.0	4		delete	789499813498916864		Agent		Agent			
10.0	5		delete	28153561		Agent		Agent			
9.0	4		delete	21042561		Agent		Agent			
6.0	2		delete	27152997		Agent		Agent			
4.0	2		delete	277580284		Agent		Agent			
4.0	2		delete	20477352		Agent		Agent			
4.0	2		delete	126757355		Agent		Agent			
10.0	3		delete	27234253		Agent		Agent			
202.0	93		delete	17220934		Agent		Agent			
18.0	9		delete	331451880		Agent		Agent			
2.0	1		delete	18673495		Agent		Agent			
11.0	4		delete	23777889		Agent		Agent			
2.0	1		delete	27382597		Agent		Agent			
48.0	24		delete	36665547		Agent		Agent			
2.0	1		delete	20962674		Agent		Agent			
2.0	1		delete	811470288		Agent		Agent			
5.0	1		delete	960957936		Agent		Agent			
16.0	6		delete	267425142		Agent		Agent			
4.0	2		delete	40104936		Agent		Agent			
4.0	2		delete	19598173		Agent		Agent			
176.0	92			1468256168		Agent		Agent			
687.0	368			26520417		Agent		Agent			
18.0	9		delete	20659839		Agent		Agent			
4.0	2		delete	304005870		Agent		Agent			
40.0	12		delete	60403024		Agent		Agent			
8.0	4		delete	282371758		Agent		Agent			
19.0	5		delete	20946768		Agent		Agent			
30.0	15		delete	28622579		Agent		Agent			
33.0	15		delete	1102019810		Agent		Agent			
30.0	13		delete	71120500		Agent		Agent			
2.0	1		delete	126631680		Agent		Agent			
18.0	6		delete	12300362		Agent		Agent			
6.0	2		delete	777127562		Agent		Agent			
4.0	2		delete	222943415		Agent		Agent			
4.0	2		delete	823911886836015104		Agent		Agent			
10.0	5		delete	68238610		Agent		Agent			
119.0	45		delete	14477723		Agent		Agent			
4.0	2		delete	151576213		Agent		Agent			
18.0	6		delete	18139220		Agent		Agent			
4.0	2		delete	9443692		Agent		Agent			
